Position,Complexity,SequenceID,K
31,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
32,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
33,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
34,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
35,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
36,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
37,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
38,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
39,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
40,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
41,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
42,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
43,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
44,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
45,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
46,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
47,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
48,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
49,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
50,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
51,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
52,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
53,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
54,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
55,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
56,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
57,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
58,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
59,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
60,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
61,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
62,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
63,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
64,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
65,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
66,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
67,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
68,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
69,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
70,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
71,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
72,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
73,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
74,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
75,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
76,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
77,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
78,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
79,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
80,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
81,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
82,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
83,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
84,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
85,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
86,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
87,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
88,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
89,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
90,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
91,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
92,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
93,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
94,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
95,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
96,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
97,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
98,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
99,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
100,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
101,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
102,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
103,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
104,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
105,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
106,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
107,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
108,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
109,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
110,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
111,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
112,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
113,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
114,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
115,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
116,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
117,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
118,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
119,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
120,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
121,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
122,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
123,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
124,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
125,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
126,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
127,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
128,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
129,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
130,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
131,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
132,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
133,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
134,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
135,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
136,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
137,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
138,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
139,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
140,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
141,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
142,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
143,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
144,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
145,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
146,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
147,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
148,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
149,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
150,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
151,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
152,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
153,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
154,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
155,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
156,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
157,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
158,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
159,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
160,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
161,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
162,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
163,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
164,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
165,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
166,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
167,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
168,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
169,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
170,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
171,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
172,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
173,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
174,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
175,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
176,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
177,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
178,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
179,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
180,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
181,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
182,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
183,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
184,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
185,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
186,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
187,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
188,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
189,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
190,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
191,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
192,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
193,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
194,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
195,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
196,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
197,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
198,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
199,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
200,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
201,2,"gi|1003725824|ref|NC_029621.1| Lake Sarah-associated circular molecule 8 isolate LSaCM-8-LSGA-2013, complete sequence",15
