Position,Complexity,SequenceID,K
298,0.157541,"165",15
299,0.157541,"165",15
300,0.157541,"165",15
301,0.157541,"165",15
302,0.157541,"165",15
303,0.157541,"165",15
304,0.157541,"165",15
305,0.157541,"165",15
306,0.157541,"165",15
307,0.157541,"165",15
308,0.157541,"165",15
309,0.157541,"165",15
310,0.157541,"165",15
311,0.157541,"165",15
312,0.157541,"165",15
313,0.157541,"165",15
314,0.157541,"165",15
315,0.157541,"165",15
316,0.157541,"165",15
317,0.157541,"165",15
318,0.157541,"165",15
319,0.157541,"165",15
320,0.157541,"165",15
321,0.157541,"165",15
322,0.157541,"165",15
323,0.157541,"165",15
324,0.157541,"165",15
325,0.157541,"165",15
326,0.157541,"165",15
327,0.157541,"165",15
328,0.157541,"165",15
329,0.157541,"165",15
330,0.157541,"165",15
331,0.157541,"165",15
332,0.157541,"165",15
333,0.157541,"165",15
334,0.157541,"165",15
335,0.157541,"165",15
336,0.157541,"165",15
337,0.157541,"165",15
338,0.157541,"165",15
339,0.157541,"165",15
340,0.157541,"165",15
341,0.157541,"165",15
342,0.157541,"165",15
343,0.157541,"165",15
344,0.157541,"165",15
345,0.157541,"165",15
346,0.157541,"165",15
347,0.157541,"165",15
348,0.157541,"165",15
349,0.157541,"165",15
350,0.157541,"165",15
351,0.157541,"165",15
352,0.157541,"165",15
353,0.157541,"165",15
354,0.157541,"165",15
355,0.157541,"165",15
356,0.157541,"165",15
357,0.157541,"165",15
358,0.157541,"165",15
359,0.157541,"165",15
360,0.157541,"165",15
361,0.157541,"165",15
362,0.157541,"165",15
363,0.157541,"165",15
364,0.157541,"165",15
365,0.157541,"165",15
366,0.157541,"165",15
367,0.157541,"165",15
368,0.157541,"165",15
369,0.157541,"165",15
370,0.157541,"165",15
371,0.157541,"165",15
372,0.157541,"165",15
373,0.157541,"165",15
374,0.157541,"165",15
375,0.157541,"165",15
376,0.157541,"165",15
377,0.157541,"165",15
378,0.157541,"165",15
379,0.157541,"165",15
380,0.157541,"165",15
381,0.157541,"165",15
382,0.157541,"165",15
383,0.157541,"165",15
384,0.157541,"165",15
385,0.157541,"165",15
386,0.157541,"165",15
387,0.157541,"165",15
388,0.157541,"165",15
389,0.157541,"165",15
390,0.157541,"165",15
391,0.157541,"165",15
392,0.157541,"165",15
393,0.157541,"165",15
394,0.157541,"165",15
395,0.157541,"165",15
396,0.157541,"165",15
397,0.157541,"165",15
398,0.157541,"165",15
399,0.157541,"165",15
400,0.157541,"165",15
401,0.157541,"165",15
402,0.157541,"165",15
403,0.157541,"165",15
404,0.157541,"165",15
405,0.157541,"165",15
406,0.157541,"165",15
407,0.157541,"165",15
408,0.157541,"165",15
409,0.157541,"165",15
410,0.157541,"165",15
411,0.157541,"165",15
412,0.157541,"165",15
413,0.157541,"165",15
414,0.157541,"165",15
415,0.157541,"165",15
416,0.157541,"165",15
417,0.157541,"165",15
418,0.157541,"165",15
419,0.157541,"165",15
420,0.157541,"165",15
421,0.157541,"165",15
422,0.157541,"165",15
423,0.157541,"165",15
424,0.157541,"165",15
425,0.157541,"165",15
426,0.157541,"165",15
427,0.157541,"165",15
428,0.157541,"165",15
429,0.157541,"165",15
430,0.157541,"165",15
431,0.157541,"165",15
432,0.157541,"165",15
433,0.157541,"165",15
434,0.157541,"165",15
435,0.157541,"165",15
436,0.157541,"165",15
437,0.157541,"165",15
438,0.157541,"165",15
439,0.157541,"165",15
440,0.157541,"165",15
441,0.157541,"165",15
442,0.157541,"165",15
443,0.157541,"165",15
444,0.157541,"165",15
445,0.157541,"165",15
446,0.157541,"165",15
447,0.157541,"165",15
448,0.157541,"165",15
449,0.157541,"165",15
450,0.157541,"165",15
451,0.157541,"165",15
452,0.157541,"165",15
453,0.157541,"165",15
454,0.157541,"165",15
455,0.157541,"165",15
456,0.157541,"165",15
457,0.157541,"165",15
458,0.157541,"165",15
459,0.157541,"165",15
460,0.157541,"165",15
461,0.157541,"165",15
462,0.157541,"165",15
463,0.157541,"165",15
464,0.157541,"165",15
465,0.157541,"165",15
466,0.157541,"165",15
467,0.157541,"165",15
468,0.157541,"165",15
469,0.157541,"165",15
470,0.157541,"165",15
471,0.157541,"165",15
472,0.157541,"165",15
473,0.157541,"165",15
474,0.157541,"165",15
475,0.157541,"165",15
476,0.157541,"165",15
477,0.157541,"165",15
478,0.157541,"165",15
479,0.157541,"165",15
480,0.157541,"165",15
481,0.157541,"165",15
482,0.157541,"165",15
483,0.157541,"165",15
484,0.157541,"165",15
485,0.157541,"165",15
486,0.157541,"165",15
487,0.157541,"165",15
488,0.157541,"165",15
489,0.157541,"165",15
490,0.157541,"165",15
491,0.157541,"165",15
492,0.157541,"165",15
493,0.157541,"165",15
494,0.157541,"165",15
495,0.157541,"165",15
496,0.157541,"165",15
497,0.157541,"165",15
498,0.157541,"165",15
499,0.157541,"165",15
500,0.157541,"165",15
501,0.157541,"165",15
502,0.157541,"165",15
503,0.157541,"165",15
504,0.157541,"165",15
505,0.157541,"165",15
506,0.157541,"165",15
507,0.157541,"165",15
508,0.157541,"165",15
509,0.157541,"165",15
510,0.157541,"165",15
511,0.157541,"165",15
512,0.157541,"165",15
513,0.157541,"165",15
514,0.157541,"165",15
515,0.157541,"165",15
516,0.157541,"165",15
517,0.157541,"165",15
518,0.157541,"165",15
519,0.157541,"165",15
520,0.157541,"165",15
521,0.157541,"165",15
522,0.157541,"165",15
523,0.157541,"165",15
524,0.157541,"165",15
525,0.157541,"165",15
526,0.157541,"165",15
527,0.157541,"165",15
528,0.157541,"165",15
529,0.157541,"165",15
530,0.157541,"165",15
531,0.157541,"165",15
532,0.157541,"165",15
533,0.157541,"165",15
534,0.157541,"165",15
535,0.157541,"165",15
536,0.157541,"165",15
537,0.157541,"165",15
538,0.157541,"165",15
539,0.157541,"165",15
540,0.157541,"165",15
541,0.157541,"165",15
542,0.157541,"165",15
543,0.157541,"165",15
544,0.157541,"165",15
545,0.157541,"165",15
546,0.157541,"165",15
547,0.157541,"165",15
548,0.157541,"165",15
549,0.157541,"165",15
550,0.157541,"165",15
551,0.157541,"165",15
552,0.157541,"165",15
553,0.157541,"165",15
554,0.157541,"165",15
555,0.157541,"165",15
556,0.157541,"165",15
557,0.157541,"165",15
558,0.157541,"165",15
559,0.157541,"165",15
560,0.157541,"165",15
561,0.157541,"165",15
562,0.157541,"165",15
563,0.157541,"165",15
564,0.157541,"165",15
565,0.157541,"165",15
566,0.157541,"165",15
567,0.157541,"165",15
568,0.157541,"165",15
569,0.157541,"165",15
570,0.157541,"165",15
571,0.157541,"165",15
572,0.157541,"165",15
573,0.157541,"165",15
574,0.157541,"165",15
575,0.157541,"165",15
576,0.157541,"165",15
577,0.157541,"165",15
578,0.157541,"165",15
579,0.157541,"165",15
580,0.157541,"165",15
581,0.157541,"165",15
582,0.157541,"165",15
583,0.157541,"165",15
584,0.157541,"165",15
585,0.157541,"165",15
586,0.157541,"165",15
587,0.157541,"165",15
588,0.157541,"165",15
589,0.157541,"165",15
590,0.157541,"165",15
591,0.157541,"165",15
592,0.157541,"165",15
593,0.157541,"165",15
594,0.157541,"165",15
595,0.157541,"165",15
596,0.157541,"165",15
597,0.157541,"165",15
598,0.157541,"165",15
599,0.157541,"165",15
600,0.157541,"165",15
601,0.157541,"165",15
602,0.157541,"165",15
603,0.157541,"165",15
604,0.157541,"165",15
605,0.157541,"165",15
606,0.157541,"165",15
607,0.157541,"165",15
608,0.157541,"165",15
609,0.157541,"165",15
610,0.157541,"165",15
611,0.157541,"165",15
612,0.157541,"165",15
613,0.157541,"165",15
614,0.157541,"165",15
615,0.157541,"165",15
616,0.157541,"165",15
617,0.157541,"165",15
618,0.157541,"165",15
619,0.157541,"165",15
620,0.157541,"165",15
621,0.157541,"165",15
622,0.157541,"165",15
623,0.157541,"165",15
624,0.157541,"165",15
625,0.157541,"165",15
626,0.157541,"165",15
627,0.157541,"165",15
628,0.157541,"165",15
629,0.157541,"165",15
630,0.157541,"165",15
631,0.157541,"165",15
632,0.157541,"165",15
633,0.157541,"165",15
634,0.157541,"165",15
635,0.157541,"165",15
636,0.157541,"165",15
637,0.157541,"165",15
638,0.157541,"165",15
639,0.157541,"165",15
640,0.157541,"165",15
641,0.157541,"165",15
642,0.157541,"165",15
643,0.157541,"165",15
644,0.157541,"165",15
645,0.157541,"165",15
646,0.157541,"165",15
647,0.157541,"165",15
648,0.157541,"165",15
649,0.157541,"165",15
650,0.157541,"165",15
651,0.157541,"165",15
652,0.157541,"165",15
653,0.157541,"165",15
654,0.157541,"165",15
655,0.157541,"165",15
656,0.157541,"165",15
657,0.157541,"165",15
658,0.157541,"165",15
659,0.157541,"165",15
660,0.157541,"165",15
661,0.157541,"165",15
662,0.157541,"165",15
663,0.157541,"165",15
664,0.157541,"165",15
665,0.157541,"165",15
666,0.157541,"165",15
667,0.157541,"165",15
668,0.157541,"165",15
669,0.157541,"165",15
670,0.157541,"165",15
671,0.157541,"165",15
672,0.157541,"165",15
673,0.157541,"165",15
674,0.157541,"165",15
675,0.157541,"165",15
676,0.157541,"165",15
677,0.157541,"165",15
678,0.157541,"165",15
679,0.157541,"165",15
680,0.157541,"165",15
681,0.157541,"165",15
682,0.157541,"165",15
683,0.157541,"165",15
684,0.157541,"165",15
685,0.157541,"165",15
686,0.157541,"165",15
687,0.157541,"165",15
688,0.157541,"165",15
689,0.157541,"165",15
690,0.157541,"165",15
691,0.157541,"165",15
692,0.157541,"165",15
693,0.157541,"165",15
694,0.157541,"165",15
695,0.157541,"165",15
696,0.157541,"165",15
697,0.157541,"165",15
698,0.157541,"165",15
699,0.157541,"165",15
700,0.157541,"165",15
701,0.157541,"165",15
702,0.157541,"165",15
703,0.157541,"165",15
704,0.157541,"165",15
705,0.157541,"165",15
706,0.157541,"165",15
707,0.157541,"165",15
708,0.157541,"165",15
709,0.157541,"165",15
710,0.157541,"165",15
711,0.157541,"165",15
712,0.157541,"165",15
713,0.157541,"165",15
714,0.157541,"165",15
715,0.157541,"165",15
716,0.157541,"165",15
717,0.157541,"165",15
718,0.157541,"165",15
719,0.157541,"165",15
720,0.157541,"165",15
721,0.157541,"165",15
722,0.157541,"165",15
723,0.157541,"165",15
724,0.157541,"165",15
725,0.157541,"165",15
726,0.157541,"165",15
727,0.157541,"165",15
728,0.157541,"165",15
729,0.157541,"165",15
730,0.157541,"165",15
731,0.157541,"165",15
732,0.157541,"165",15
733,0.157541,"165",15
734,0.157541,"165",15
735,0.157541,"165",15
736,0.157541,"165",15
737,0.157541,"165",15
738,0.157541,"165",15
739,0.157541,"165",15
740,0.157541,"165",15
741,0.157541,"165",15
742,0.157541,"165",15
743,0.157541,"165",15
744,0.157541,"165",15
745,0.157541,"165",15
746,0.157541,"165",15
747,0.157541,"165",15
748,0.157541,"165",15
749,0.157541,"165",15
750,0.157541,"165",15
751,0.157541,"165",15
752,0.157541,"165",15
753,0.157541,"165",15
754,0.157541,"165",15
755,0.157541,"165",15
756,0.157541,"165",15
757,0.157541,"165",15
758,0.157541,"165",15
759,0.157541,"165",15
760,0.157541,"165",15
761,0.157541,"165",15
762,0.157541,"165",15
763,0.157541,"165",15
764,0.157541,"165",15
765,0.157541,"165",15
766,0.157541,"165",15
767,0.157541,"165",15
768,0.157541,"165",15
769,0.157541,"165",15
770,0.157541,"165",15
771,0.157541,"165",15
772,0.157541,"165",15
773,0.157541,"165",15
774,0.157541,"165",15
775,0.157541,"165",15
776,0.157541,"165",15
777,0.157541,"165",15
778,0.157541,"165",15
779,0.157541,"165",15
780,0.157541,"165",15
781,0.157541,"165",15
782,0.157541,"165",15
783,0.157541,"165",15
784,0.157541,"165",15
785,0.157541,"165",15
786,0.157541,"165",15
787,0.157541,"165",15
788,0.157541,"165",15
789,0.157541,"165",15
790,0.157541,"165",15
791,0.157541,"165",15
792,0.157541,"165",15
793,0.157541,"165",15
794,0.157541,"165",15
795,0.157541,"165",15
796,0.157541,"165",15
797,0.157541,"165",15
798,0.157541,"165",15
799,0.157541,"165",15
800,0.157541,"165",15
801,0.157541,"165",15
802,0.157541,"165",15
803,0.157541,"165",15
804,0.157541,"165",15
805,0.157541,"165",15
806,0.157541,"165",15
807,0.157541,"165",15
808,0.157541,"165",15
809,0.157541,"165",15
810,0.157541,"165",15
811,0.157541,"165",15
812,0.157541,"165",15
813,0.157541,"165",15
814,0.157541,"165",15
815,0.157541,"165",15
816,0.157541,"165",15
817,0.157541,"165",15
818,0.157541,"165",15
819,0.157541,"165",15
820,0.157541,"165",15
821,0.157541,"165",15
822,0.157541,"165",15
823,0.157541,"165",15
824,0.157541,"165",15
825,0.157541,"165",15
826,0.157541,"165",15
827,0.157541,"165",15
828,0.157541,"165",15
829,0.157541,"165",15
830,0.157541,"165",15
831,0.157541,"165",15
832,0.157541,"165",15
833,0.157541,"165",15
834,0.157541,"165",15
835,0.157541,"165",15
836,0.157541,"165",15
837,0.157541,"165",15
838,0.157541,"165",15
839,0.157541,"165",15
840,0.157541,"165",15
841,0.157541,"165",15
842,0.157541,"165",15
843,0.157541,"165",15
844,0.157541,"165",15
845,0.157541,"165",15
846,0.157541,"165",15
847,0.157541,"165",15
848,0.157541,"165",15
849,0.157541,"165",15
850,0.157541,"165",15
851,0.157541,"165",15
852,0.157541,"165",15
853,0.157541,"165",15
854,0.157541,"165",15
855,0.157541,"165",15
856,0.157541,"165",15
857,0.157541,"165",15
858,0.157541,"165",15
859,0.157541,"165",15
860,0.157541,"165",15
861,0.157541,"165",15
862,0.157541,"165",15
863,0.157541,"165",15
864,0.157541,"165",15
865,0.157541,"165",15
866,0.157541,"165",15
867,0.157541,"165",15
868,0.157541,"165",15
869,0.157541,"165",15
870,0.157541,"165",15
871,0.157541,"165",15
872,0.157541,"165",15
873,0.157541,"165",15
874,0.157541,"165",15
875,0.157541,"165",15
876,0.157541,"165",15
877,0.157541,"165",15
878,0.157541,"165",15
879,0.157541,"165",15
880,0.157541,"165",15
881,0.157541,"165",15
882,0.157541,"165",15
883,0.157541,"165",15
884,0.157541,"165",15
885,0.157541,"165",15
886,0.157541,"165",15
887,0.157541,"165",15
888,0.157541,"165",15
889,0.157541,"165",15
890,0.157541,"165",15
891,0.157541,"165",15
892,0.157541,"165",15
893,0.157541,"165",15
894,0.157541,"165",15
895,0.157541,"165",15
896,0.157541,"165",15
897,0.157541,"165",15
898,0.157541,"165",15
899,0.157541,"165",15
900,0.157541,"165",15
901,0.157541,"165",15
902,0.157541,"165",15
903,0.157541,"165",15
904,0.157541,"165",15
905,0.157541,"165",15
906,0.157541,"165",15
907,0.157541,"165",15
908,0.157541,"165",15
909,0.157541,"165",15
910,0.157541,"165",15
911,0.157541,"165",15
912,0.157541,"165",15
913,0.157541,"165",15
914,0.157541,"165",15
915,0.157541,"165",15
916,0.157541,"165",15
917,0.157541,"165",15
918,0.157541,"165",15
919,0.157541,"165",15
920,0.157541,"165",15
921,0.157541,"165",15
922,0.157541,"165",15
923,0.157541,"165",15
924,0.157541,"165",15
925,0.157541,"165",15
926,0.157541,"165",15
927,0.157541,"165",15
928,0.157541,"165",15
929,0.157541,"165",15
930,0.157541,"165",15
931,0.157541,"165",15
932,0.157541,"165",15
933,0.157541,"165",15
934,0.157541,"165",15
935,0.157541,"165",15
936,0.157541,"165",15
937,0.157541,"165",15
938,0.157541,"165",15
939,0.157541,"165",15
940,0.157541,"165",15
941,0.157541,"165",15
942,0.157541,"165",15
943,0.157541,"165",15
944,0.157541,"165",15
945,0.157541,"165",15
946,0.157541,"165",15
947,0.157541,"165",15
948,0.157541,"165",15
949,0.157541,"165",15
950,0.157541,"165",15
951,0.157541,"165",15
952,0.157541,"165",15
953,0.157541,"165",15
954,0.157541,"165",15
955,0.157541,"165",15
956,0.157541,"165",15
957,0.157541,"165",15
958,0.157541,"165",15
959,0.157541,"165",15
960,0.157541,"165",15
961,0.157541,"165",15
962,0.157541,"165",15
963,0.157541,"165",15
964,0.157541,"165",15
965,0.157541,"165",15
966,0.157541,"165",15
967,0.157541,"165",15
968,0.157541,"165",15
969,0.157541,"165",15
970,0.157541,"165",15
971,0.157541,"165",15
972,0.157541,"165",15
973,0.157541,"165",15
974,0.157541,"165",15
975,0.157541,"165",15
976,0.157541,"165",15
977,0.157541,"165",15
978,0.157541,"165",15
979,0.157541,"165",15
980,0.157541,"165",15
981,0.157541,"165",15
982,0.157541,"165",15
983,0.157541,"165",15
984,0.157541,"165",15
985,0.157541,"165",15
986,0.157541,"165",15
987,0.157541,"165",15
988,0.157541,"165",15
989,0.157541,"165",15
990,0.157541,"165",15
991,0.157541,"165",15
992,0.157541,"165",15
993,0.157541,"165",15
994,0.157541,"165",15
995,0.157541,"165",15
996,0.157541,"165",15
997,0.157541,"165",15
998,0.157541,"165",15
999,0.157541,"165",15
1000,0.157541,"165",15
1001,0.157541,"165",15
1002,0.157541,"165",15
1003,0.157541,"165",15
1004,0.157541,"165",15
1005,0.157541,"165",15
1006,0.157541,"165",15
1007,0.157541,"165",15
1008,0.157541,"165",15
1009,0.157541,"165",15
1010,0.157541,"165",15
1011,0.157541,"165",15
1012,0.157541,"165",15
1013,0.157541,"165",15
1014,0.157541,"165",15
1015,0.157541,"165",15
1016,0.157541,"165",15
1017,0.157541,"165",15
1018,0.157541,"165",15
1019,0.157541,"165",15
1020,0.157541,"165",15
1021,0.157541,"165",15
1022,0.157541,"165",15
1023,0.157541,"165",15
1024,0.157541,"165",15
1025,0.157541,"165",15
1026,0.157541,"165",15
1027,0.157541,"165",15
1028,0.157541,"165",15
1029,0.157541,"165",15
1030,0.157541,"165",15
1031,0.157541,"165",15
1032,0.157541,"165",15
1033,0.157541,"165",15
1034,0.157541,"165",15
1035,0.157541,"165",15
1036,0.157541,"165",15
1037,0.157541,"165",15
1038,0.157541,"165",15
1039,0.157541,"165",15
1040,0.157541,"165",15
1041,0.157541,"165",15
1042,0.157541,"165",15
1043,0.157541,"165",15
1044,0.157541,"165",15
1045,0.157541,"165",15
1046,0.157541,"165",15
1047,0.157541,"165",15
1048,0.157541,"165",15
1049,0.157541,"165",15
1050,0.157541,"165",15
1051,0.157541,"165",15
1052,0.157541,"165",15
1053,0.157541,"165",15
1054,0.157541,"165",15
1055,0.157541,"165",15
1056,0.157541,"165",15
1057,0.157541,"165",15
1058,0.157541,"165",15
1059,0.157541,"165",15
1060,0.157541,"165",15
1061,0.157541,"165",15
1062,0.157541,"165",15
1063,0.157541,"165",15
1064,0.157541,"165",15
1065,0.157541,"165",15
1066,0.157541,"165",15
1067,0.157541,"165",15
1068,0.157541,"165",15
1069,0.157541,"165",15
1070,0.157541,"165",15
1071,0.157541,"165",15
1072,0.157541,"165",15
1073,0.157541,"165",15
1074,0.157541,"165",15
1075,0.157541,"165",15
1076,0.157541,"165",15
1077,0.157541,"165",15
1078,0.157541,"165",15
1079,0.157541,"165",15
1080,0.157541,"165",15
1081,0.157541,"165",15
1082,0.157541,"165",15
1083,0.157541,"165",15
1084,0.157541,"165",15
1085,0.157541,"165",15
1086,0.157541,"165",15
1087,0.157541,"165",15
1088,0.157541,"165",15
1089,0.157541,"165",15
1090,0.157541,"165",15
1091,0.157541,"165",15
1092,0.157541,"165",15
1093,0.157541,"165",15
1094,0.157541,"165",15
1095,0.157541,"165",15
1096,0.157541,"165",15
1097,0.157541,"165",15
1098,0.157541,"165",15
1099,0.157541,"165",15
1100,0.157541,"165",15
1101,0.157541,"165",15
1102,0.157541,"165",15
1103,0.157541,"165",15
1104,0.157541,"165",15
1105,0.157541,"165",15
1106,0.157541,"165",15
1107,0.157541,"165",15
1108,0.157541,"165",15
1109,0.157541,"165",15
1110,0.157541,"165",15
1111,0.157541,"165",15
1112,0.157541,"165",15
1113,0.157541,"165",15
1114,0.157541,"165",15
1115,0.157541,"165",15
1116,0.157541,"165",15
1117,0.157541,"165",15
1118,0.157541,"165",15
1119,0.157541,"165",15
1120,0.157541,"165",15
1121,0.157541,"165",15
1122,0.157541,"165",15
1123,0.157541,"165",15
1124,0.157541,"165",15
1125,0.157541,"165",15
1126,0.157541,"165",15
1127,0.157541,"165",15
1128,0.157541,"165",15
1129,0.157541,"165",15
1130,0.157541,"165",15
1131,0.157541,"165",15
1132,0.157541,"165",15
1133,0.157541,"165",15
1134,0.157541,"165",15
1135,0.157541,"165",15
1136,0.157541,"165",15
1137,0.157541,"165",15
1138,0.157541,"165",15
1139,0.157541,"165",15
1140,0.157541,"165",15
1141,0.157541,"165",15
1142,0.157541,"165",15
1143,0.157541,"165",15
1144,0.157541,"165",15
1145,0.157541,"165",15
1146,0.157541,"165",15
1147,0.157541,"165",15
1148,0.157541,"165",15
1149,0.157541,"165",15
1150,0.157541,"165",15
1151,0.157541,"165",15
1152,0.157541,"165",15
1153,0.157541,"165",15
