Position,Complexity,SequenceID,K
305,0.157541,"1-mutated",15
306,0.157541,"1-mutated",15
307,0.157541,"1-mutated",15
308,0.157541,"1-mutated",15
309,0.157541,"1-mutated",15
310,0.157541,"1-mutated",15
311,0.157541,"1-mutated",15
312,0.157541,"1-mutated",15
313,0.157541,"1-mutated",15
314,0.157541,"1-mutated",15
315,0.157541,"1-mutated",15
316,4.85798,"1-mutated",15
317,2,"1-mutated",15
318,2,"1-mutated",15
319,2,"1-mutated",15
320,2,"1-mutated",15
321,2,"1-mutated",15
322,2,"1-mutated",15
323,2,"1-mutated",15
324,2,"1-mutated",15
325,2,"1-mutated",15
326,2,"1-mutated",15
327,2,"1-mutated",15
328,2,"1-mutated",15
329,2,"1-mutated",15
330,2,"1-mutated",15
331,0.157541,"1-mutated",15
332,0.157541,"1-mutated",15
333,0.157541,"1-mutated",15
334,0.157541,"1-mutated",15
335,0.157541,"1-mutated",15
336,0.157541,"1-mutated",15
337,0.157541,"1-mutated",15
338,0.157541,"1-mutated",15
339,0.157541,"1-mutated",15
340,0.157541,"1-mutated",15
341,0.157541,"1-mutated",15
342,0.157541,"1-mutated",15
343,0.157541,"1-mutated",15
344,0.157541,"1-mutated",15
345,0.157541,"1-mutated",15
346,0.157541,"1-mutated",15
347,0.157541,"1-mutated",15
348,0.157541,"1-mutated",15
349,0.157541,"1-mutated",15
350,0.157541,"1-mutated",15
351,0.157541,"1-mutated",15
352,0.157541,"1-mutated",15
353,0.157541,"1-mutated",15
354,0.157541,"1-mutated",15
355,0.157541,"1-mutated",15
356,0.157541,"1-mutated",15
357,0.157541,"1-mutated",15
358,0.157541,"1-mutated",15
359,0.157541,"1-mutated",15
360,0.157541,"1-mutated",15
361,0.157541,"1-mutated",15
362,0.157541,"1-mutated",15
363,0.157541,"1-mutated",15
364,0.157541,"1-mutated",15
365,0.157541,"1-mutated",15
366,0.157541,"1-mutated",15
367,0.157541,"1-mutated",15
368,0.157541,"1-mutated",15
369,0.157541,"1-mutated",15
370,0.157541,"1-mutated",15
371,0.157541,"1-mutated",15
372,0.157541,"1-mutated",15
373,0.157541,"1-mutated",15
374,0.157541,"1-mutated",15
375,0.157541,"1-mutated",15
376,0.157541,"1-mutated",15
377,0.157541,"1-mutated",15
378,0.157541,"1-mutated",15
379,0.157541,"1-mutated",15
380,4.85798,"1-mutated",15
381,2,"1-mutated",15
382,2,"1-mutated",15
383,2,"1-mutated",15
384,2,"1-mutated",15
385,2,"1-mutated",15
386,2,"1-mutated",15
387,2,"1-mutated",15
388,2,"1-mutated",15
389,2,"1-mutated",15
390,2,"1-mutated",15
391,2,"1-mutated",15
392,2,"1-mutated",15
393,2,"1-mutated",15
394,2,"1-mutated",15
395,2,"1-mutated",15
396,0.157541,"1-mutated",15
397,0.157541,"1-mutated",15
398,0.157541,"1-mutated",15
399,0.157541,"1-mutated",15
400,0.157541,"1-mutated",15
401,0.157541,"1-mutated",15
402,0.157541,"1-mutated",15
403,0.157541,"1-mutated",15
404,0.157541,"1-mutated",15
405,0.157541,"1-mutated",15
406,0.157541,"1-mutated",15
407,0.157541,"1-mutated",15
408,0.157541,"1-mutated",15
409,0.157541,"1-mutated",15
410,0.157541,"1-mutated",15
411,4.85798,"1-mutated",15
412,2,"1-mutated",15
413,2,"1-mutated",15
414,2,"1-mutated",15
415,2,"1-mutated",15
416,2,"1-mutated",15
417,2,"1-mutated",15
418,2,"1-mutated",15
419,2,"1-mutated",15
420,2,"1-mutated",15
421,2,"1-mutated",15
422,2,"1-mutated",15
423,2,"1-mutated",15
424,2,"1-mutated",15
425,2,"1-mutated",15
426,2,"1-mutated",15
427,0.157541,"1-mutated",15
428,0.157541,"1-mutated",15
429,0.157541,"1-mutated",15
430,0.157541,"1-mutated",15
431,0.157541,"1-mutated",15
432,0.157541,"1-mutated",15
433,0.157541,"1-mutated",15
434,0.157541,"1-mutated",15
435,0.157541,"1-mutated",15
436,0.157541,"1-mutated",15
437,0.157541,"1-mutated",15
438,0.157541,"1-mutated",15
439,0.157541,"1-mutated",15
440,0.157541,"1-mutated",15
441,0.157541,"1-mutated",15
442,0.157541,"1-mutated",15
443,0.157541,"1-mutated",15
444,0.157541,"1-mutated",15
445,0.157541,"1-mutated",15
446,0.157541,"1-mutated",15
447,0.157541,"1-mutated",15
448,0.157541,"1-mutated",15
449,0.157541,"1-mutated",15
450,0.157541,"1-mutated",15
451,0.157541,"1-mutated",15
452,0.157541,"1-mutated",15
453,0.157541,"1-mutated",15
454,0.157541,"1-mutated",15
455,0.157541,"1-mutated",15
456,0.157541,"1-mutated",15
457,0.157541,"1-mutated",15
458,0.157541,"1-mutated",15
459,0.157541,"1-mutated",15
460,0.157541,"1-mutated",15
461,0.157541,"1-mutated",15
462,0.157541,"1-mutated",15
463,0.157541,"1-mutated",15
464,0.157541,"1-mutated",15
465,0.157541,"1-mutated",15
466,0.157541,"1-mutated",15
467,0.157541,"1-mutated",15
468,0.157541,"1-mutated",15
469,0.157541,"1-mutated",15
470,0.157541,"1-mutated",15
471,0.157541,"1-mutated",15
472,0.157541,"1-mutated",15
473,0.157541,"1-mutated",15
474,0.157541,"1-mutated",15
475,0.157541,"1-mutated",15
476,0.157541,"1-mutated",15
477,0.157541,"1-mutated",15
478,0.157541,"1-mutated",15
479,0.157541,"1-mutated",15
480,0.157541,"1-mutated",15
481,0.157541,"1-mutated",15
482,0.157541,"1-mutated",15
483,0.157541,"1-mutated",15
484,0.157541,"1-mutated",15
485,0.157541,"1-mutated",15
486,0.157541,"1-mutated",15
487,4.85798,"1-mutated",15
488,2,"1-mutated",15
489,2,"1-mutated",15
490,2,"1-mutated",15
491,2,"1-mutated",15
492,2,"1-mutated",15
493,2,"1-mutated",15
494,2,"1-mutated",15
495,2,"1-mutated",15
496,2,"1-mutated",15
497,2,"1-mutated",15
498,2,"1-mutated",15
499,2,"1-mutated",15
500,2,"1-mutated",15
501,2,"1-mutated",15
502,2,"1-mutated",15
503,2,"1-mutated",15
504,2,"1-mutated",15
505,2,"1-mutated",15
506,2,"1-mutated",15
507,2,"1-mutated",15
508,2,"1-mutated",15
509,2,"1-mutated",15
510,2,"1-mutated",15
511,0.157541,"1-mutated",15
512,0.157541,"1-mutated",15
513,0.157541,"1-mutated",15
514,0.157541,"1-mutated",15
515,0.157541,"1-mutated",15
516,0.157541,"1-mutated",15
517,0.157541,"1-mutated",15
518,0.157541,"1-mutated",15
519,0.157541,"1-mutated",15
520,0.157541,"1-mutated",15
521,0.157541,"1-mutated",15
522,0.157541,"1-mutated",15
523,0.157541,"1-mutated",15
524,0.157541,"1-mutated",15
525,0.157541,"1-mutated",15
526,0.157541,"1-mutated",15
527,0.157541,"1-mutated",15
528,0.157541,"1-mutated",15
529,0.157541,"1-mutated",15
530,0.157541,"1-mutated",15
531,0.157541,"1-mutated",15
532,0.157541,"1-mutated",15
533,0.157541,"1-mutated",15
534,0.157541,"1-mutated",15
535,0.157541,"1-mutated",15
536,0.157541,"1-mutated",15
537,0.157541,"1-mutated",15
538,0.157541,"1-mutated",15
539,0.157541,"1-mutated",15
540,0.157541,"1-mutated",15
541,0.157541,"1-mutated",15
542,0.157541,"1-mutated",15
543,0.157541,"1-mutated",15
544,4.85798,"1-mutated",15
545,2,"1-mutated",15
546,2,"1-mutated",15
547,2,"1-mutated",15
548,2,"1-mutated",15
549,2,"1-mutated",15
550,2,"1-mutated",15
551,2,"1-mutated",15
552,2,"1-mutated",15
553,2,"1-mutated",15
554,2,"1-mutated",15
555,2,"1-mutated",15
556,2,"1-mutated",15
557,2,"1-mutated",15
558,2,"1-mutated",15
559,2,"1-mutated",15
560,0.157541,"1-mutated",15
561,0.157541,"1-mutated",15
562,0.157541,"1-mutated",15
563,0.157541,"1-mutated",15
564,0.157541,"1-mutated",15
565,0.157541,"1-mutated",15
566,0.157541,"1-mutated",15
567,0.157541,"1-mutated",15
568,0.157541,"1-mutated",15
569,0.157541,"1-mutated",15
570,4.85798,"1-mutated",15
571,2,"1-mutated",15
572,2,"1-mutated",15
573,2,"1-mutated",15
574,2,"1-mutated",15
575,2,"1-mutated",15
576,2,"1-mutated",15
577,2,"1-mutated",15
578,2,"1-mutated",15
579,2,"1-mutated",15
580,2,"1-mutated",15
581,2,"1-mutated",15
582,2,"1-mutated",15
583,2,"1-mutated",15
584,2,"1-mutated",15
585,2,"1-mutated",15
586,2,"1-mutated",15
587,2,"1-mutated",15
588,2,"1-mutated",15
589,2,"1-mutated",15
590,2,"1-mutated",15
591,2,"1-mutated",15
592,2,"1-mutated",15
593,2,"1-mutated",15
594,2,"1-mutated",15
595,2,"1-mutated",15
596,2,"1-mutated",15
597,0.157541,"1-mutated",15
598,0.157541,"1-mutated",15
599,0.157541,"1-mutated",15
600,0.157541,"1-mutated",15
601,0.157541,"1-mutated",15
602,0.157541,"1-mutated",15
603,0.157541,"1-mutated",15
604,0.157541,"1-mutated",15
605,0.157541,"1-mutated",15
606,0.157541,"1-mutated",15
607,0.157541,"1-mutated",15
608,0.157541,"1-mutated",15
609,0.157541,"1-mutated",15
610,0.157541,"1-mutated",15
611,0.157541,"1-mutated",15
612,0.157541,"1-mutated",15
613,0.157541,"1-mutated",15
614,0.157541,"1-mutated",15
615,0.157541,"1-mutated",15
616,0.157541,"1-mutated",15
617,0.157541,"1-mutated",15
618,0.157541,"1-mutated",15
619,0.157541,"1-mutated",15
620,0.157541,"1-mutated",15
621,0.157541,"1-mutated",15
622,0.157541,"1-mutated",15
623,0.157541,"1-mutated",15
624,0.157541,"1-mutated",15
625,0.157541,"1-mutated",15
626,0.157541,"1-mutated",15
627,0.157541,"1-mutated",15
628,0.157541,"1-mutated",15
629,0.157541,"1-mutated",15
630,0.157541,"1-mutated",15
631,0.157541,"1-mutated",15
632,0.157541,"1-mutated",15
633,0.157541,"1-mutated",15
634,0.157541,"1-mutated",15
635,0.157541,"1-mutated",15
636,4.85798,"1-mutated",15
637,2,"1-mutated",15
638,2,"1-mutated",15
639,2,"1-mutated",15
640,2,"1-mutated",15
641,2,"1-mutated",15
642,2,"1-mutated",15
643,2,"1-mutated",15
644,2,"1-mutated",15
645,2,"1-mutated",15
646,2,"1-mutated",15
647,2,"1-mutated",15
648,2,"1-mutated",15
649,2,"1-mutated",15
650,2,"1-mutated",15
651,2,"1-mutated",15
652,2,"1-mutated",15
653,2,"1-mutated",15
654,2,"1-mutated",15
655,2,"1-mutated",15
656,2,"1-mutated",15
657,2,"1-mutated",15
658,2,"1-mutated",15
659,2,"1-mutated",15
660,2,"1-mutated",15
661,2,"1-mutated",15
662,0.157541,"1-mutated",15
663,0.157541,"1-mutated",15
664,0.157541,"1-mutated",15
665,0.157541,"1-mutated",15
666,0.157541,"1-mutated",15
667,0.157541,"1-mutated",15
668,0.157541,"1-mutated",15
669,0.157541,"1-mutated",15
670,0.157541,"1-mutated",15
671,0.157541,"1-mutated",15
672,0.157541,"1-mutated",15
673,0.157541,"1-mutated",15
674,0.157541,"1-mutated",15
675,0.157541,"1-mutated",15
676,0.157541,"1-mutated",15
677,0.157541,"1-mutated",15
678,0.157541,"1-mutated",15
679,0.157541,"1-mutated",15
680,0.157541,"1-mutated",15
681,0.157541,"1-mutated",15
682,0.157541,"1-mutated",15
683,0.157541,"1-mutated",15
684,4.85798,"1-mutated",15
685,2,"1-mutated",15
686,2,"1-mutated",15
687,2,"1-mutated",15
688,2,"1-mutated",15
689,2,"1-mutated",15
690,2,"1-mutated",15
691,2,"1-mutated",15
692,2,"1-mutated",15
693,2,"1-mutated",15
694,2,"1-mutated",15
695,2,"1-mutated",15
696,2,"1-mutated",15
697,2,"1-mutated",15
698,2,"1-mutated",15
699,2,"1-mutated",15
700,0.157541,"1-mutated",15
701,0.157541,"1-mutated",15
702,0.157541,"1-mutated",15
703,0.157541,"1-mutated",15
704,0.157541,"1-mutated",15
705,0.157541,"1-mutated",15
706,0.157541,"1-mutated",15
707,0.157541,"1-mutated",15
708,0.157541,"1-mutated",15
709,0.157541,"1-mutated",15
710,0.157541,"1-mutated",15
711,0.157541,"1-mutated",15
712,0.157541,"1-mutated",15
713,0.157541,"1-mutated",15
714,0.157541,"1-mutated",15
715,0.157541,"1-mutated",15
716,0.157541,"1-mutated",15
717,0.157541,"1-mutated",15
718,0.157541,"1-mutated",15
719,0.157541,"1-mutated",15
720,0.157541,"1-mutated",15
721,0.157541,"1-mutated",15
722,0.157541,"1-mutated",15
723,4.85798,"1-mutated",15
724,2,"1-mutated",15
725,2,"1-mutated",15
726,2,"1-mutated",15
727,2,"1-mutated",15
728,2,"1-mutated",15
729,2,"1-mutated",15
730,2,"1-mutated",15
731,2,"1-mutated",15
732,2,"1-mutated",15
733,2,"1-mutated",15
734,2,"1-mutated",15
735,2,"1-mutated",15
736,2,"1-mutated",15
737,2,"1-mutated",15
738,2,"1-mutated",15
739,0.157541,"1-mutated",15
740,0.157541,"1-mutated",15
741,0.157541,"1-mutated",15
742,0.157541,"1-mutated",15
743,0.157541,"1-mutated",15
744,0.157541,"1-mutated",15
745,0.157541,"1-mutated",15
746,0.157541,"1-mutated",15
747,0.157541,"1-mutated",15
748,0.157541,"1-mutated",15
749,0.157541,"1-mutated",15
750,0.157541,"1-mutated",15
751,0.157541,"1-mutated",15
752,0.157541,"1-mutated",15
753,0.157541,"1-mutated",15
754,0.157541,"1-mutated",15
755,0.157541,"1-mutated",15
756,0.157541,"1-mutated",15
757,0.157541,"1-mutated",15
758,0.157541,"1-mutated",15
759,0.157541,"1-mutated",15
760,0.157541,"1-mutated",15
761,0.157541,"1-mutated",15
762,0.157541,"1-mutated",15
763,0.157541,"1-mutated",15
764,0.157541,"1-mutated",15
765,0.157541,"1-mutated",15
766,0.157541,"1-mutated",15
767,0.157541,"1-mutated",15
768,0.157541,"1-mutated",15
769,0.157541,"1-mutated",15
770,0.157541,"1-mutated",15
771,0.157541,"1-mutated",15
772,0.157541,"1-mutated",15
773,0.157541,"1-mutated",15
774,0.157541,"1-mutated",15
775,0.157541,"1-mutated",15
776,0.157541,"1-mutated",15
777,0.157541,"1-mutated",15
778,0.157541,"1-mutated",15
779,0.157541,"1-mutated",15
780,0.157541,"1-mutated",15
781,0.157541,"1-mutated",15
782,0.157541,"1-mutated",15
783,0.157541,"1-mutated",15
784,0.157541,"1-mutated",15
785,0.157541,"1-mutated",15
786,0.157541,"1-mutated",15
787,0.157541,"1-mutated",15
788,0.157541,"1-mutated",15
789,0.157541,"1-mutated",15
790,0.157541,"1-mutated",15
791,0.157541,"1-mutated",15
792,0.157541,"1-mutated",15
793,0.157541,"1-mutated",15
794,0.157541,"1-mutated",15
795,0.157541,"1-mutated",15
796,0.157541,"1-mutated",15
797,0.157541,"1-mutated",15
798,0.157541,"1-mutated",15
799,0.157541,"1-mutated",15
800,0.157541,"1-mutated",15
801,0.157541,"1-mutated",15
802,0.157541,"1-mutated",15
803,0.157541,"1-mutated",15
804,0.157541,"1-mutated",15
805,0.157541,"1-mutated",15
806,0.157541,"1-mutated",15
807,0.157541,"1-mutated",15
808,0.157541,"1-mutated",15
809,0.157541,"1-mutated",15
810,0.157541,"1-mutated",15
811,0.157541,"1-mutated",15
812,0.157541,"1-mutated",15
813,0.157541,"1-mutated",15
814,0.157541,"1-mutated",15
815,0.157541,"1-mutated",15
816,0.157541,"1-mutated",15
817,0.157541,"1-mutated",15
818,0.157541,"1-mutated",15
819,0.157541,"1-mutated",15
820,0.157541,"1-mutated",15
821,0.157541,"1-mutated",15
822,0.157541,"1-mutated",15
823,0.157541,"1-mutated",15
824,0.157541,"1-mutated",15
825,0.157541,"1-mutated",15
826,0.157541,"1-mutated",15
827,0.157541,"1-mutated",15
828,0.157541,"1-mutated",15
829,0.157541,"1-mutated",15
830,0.157541,"1-mutated",15
831,0.157541,"1-mutated",15
832,0.157541,"1-mutated",15
833,0.157541,"1-mutated",15
834,0.157541,"1-mutated",15
835,0.157541,"1-mutated",15
836,0.157541,"1-mutated",15
837,0.157541,"1-mutated",15
838,0.157541,"1-mutated",15
839,0.157541,"1-mutated",15
840,0.157541,"1-mutated",15
841,0.157541,"1-mutated",15
842,0.157541,"1-mutated",15
843,0.157541,"1-mutated",15
844,0.157541,"1-mutated",15
845,0.157541,"1-mutated",15
846,0.157541,"1-mutated",15
847,0.157541,"1-mutated",15
848,0.157541,"1-mutated",15
849,0.157541,"1-mutated",15
850,0.157541,"1-mutated",15
851,0.157541,"1-mutated",15
852,0.157541,"1-mutated",15
853,0.157541,"1-mutated",15
854,4.85798,"1-mutated",15
855,2,"1-mutated",15
856,2,"1-mutated",15
857,2,"1-mutated",15
858,2,"1-mutated",15
859,2,"1-mutated",15
860,2,"1-mutated",15
861,2,"1-mutated",15
862,2,"1-mutated",15
863,2,"1-mutated",15
864,2,"1-mutated",15
865,2,"1-mutated",15
866,2,"1-mutated",15
867,2,"1-mutated",15
868,2,"1-mutated",15
869,2,"1-mutated",15
870,2,"1-mutated",15
871,2,"1-mutated",15
872,2,"1-mutated",15
873,2,"1-mutated",15
874,2,"1-mutated",15
875,2,"1-mutated",15
876,2,"1-mutated",15
877,2,"1-mutated",15
878,2,"1-mutated",15
879,2,"1-mutated",15
880,2,"1-mutated",15
881,2,"1-mutated",15
882,2,"1-mutated",15
883,2,"1-mutated",15
884,4.85798,"1-mutated",15
885,2,"1-mutated",15
886,2,"1-mutated",15
887,2,"1-mutated",15
888,2,"1-mutated",15
889,2,"1-mutated",15
890,2,"1-mutated",15
891,2,"1-mutated",15
892,2,"1-mutated",15
893,2,"1-mutated",15
894,2,"1-mutated",15
895,2,"1-mutated",15
896,2,"1-mutated",15
897,2,"1-mutated",15
898,2,"1-mutated",15
899,2,"1-mutated",15
900,2,"1-mutated",15
901,2,"1-mutated",15
902,2,"1-mutated",15
903,2,"1-mutated",15
904,2,"1-mutated",15
905,2,"1-mutated",15
906,2,"1-mutated",15
907,2,"1-mutated",15
908,2,"1-mutated",15
909,2,"1-mutated",15
910,2,"1-mutated",15
911,2,"1-mutated",15
912,0.157541,"1-mutated",15
913,0.157541,"1-mutated",15
914,0.157541,"1-mutated",15
915,0.157541,"1-mutated",15
916,0.157541,"1-mutated",15
917,0.157541,"1-mutated",15
918,0.157541,"1-mutated",15
919,0.157541,"1-mutated",15
920,0.157541,"1-mutated",15
921,0.157541,"1-mutated",15
922,0.157541,"1-mutated",15
923,0.157541,"1-mutated",15
924,0.157541,"1-mutated",15
925,0.157541,"1-mutated",15
926,0.157541,"1-mutated",15
927,0.157541,"1-mutated",15
928,0.157541,"1-mutated",15
