Position,Complexity,SequenceID,K
287,2,"60",15
288,2,"60",15
289,2,"60",15
290,2,"60",15
291,2,"60",15
292,2,"60",15
293,2,"60",15
294,2,"60",15
295,2,"60",15
296,2,"60",15
297,2,"60",15
298,2,"60",15
299,2,"60",15
300,2,"60",15
301,2,"60",15
302,2,"60",15
303,2,"60",15
304,2,"60",15
305,2,"60",15
306,2,"60",15
307,2,"60",15
308,2,"60",15
309,2,"60",15
310,2,"60",15
311,2,"60",15
312,2,"60",15
313,2,"60",15
314,2,"60",15
315,2,"60",15
316,2,"60",15
317,2,"60",15
318,2,"60",15
319,2,"60",15
320,2,"60",15
321,2,"60",15
322,2,"60",15
323,2,"60",15
324,2,"60",15
325,2,"60",15
326,2,"60",15
327,2,"60",15
328,2,"60",15
329,2,"60",15
330,2,"60",15
331,2,"60",15
332,2,"60",15
333,2,"60",15
334,2,"60",15
335,2,"60",15
336,2,"60",15
337,2,"60",15
338,2,"60",15
339,2,"60",15
340,2,"60",15
341,2,"60",15
342,2,"60",15
343,2,"60",15
344,2,"60",15
345,2,"60",15
346,2,"60",15
347,2,"60",15
348,2,"60",15
349,2,"60",15
350,2,"60",15
351,2,"60",15
352,2,"60",15
353,2,"60",15
354,2,"60",15
355,2,"60",15
356,2,"60",15
357,2,"60",15
358,2,"60",15
359,2,"60",15
360,2,"60",15
361,2,"60",15
362,2,"60",15
363,2,"60",15
364,2,"60",15
365,2,"60",15
366,2,"60",15
367,2,"60",15
368,2,"60",15
369,2,"60",15
370,2,"60",15
371,2,"60",15
372,2,"60",15
373,2,"60",15
374,2,"60",15
375,2,"60",15
376,2,"60",15
377,2,"60",15
378,2,"60",15
379,2,"60",15
380,2,"60",15
381,2,"60",15
382,2,"60",15
383,2,"60",15
384,2,"60",15
385,2,"60",15
386,2,"60",15
387,2,"60",15
388,2,"60",15
389,2,"60",15
390,2,"60",15
391,2,"60",15
392,2,"60",15
393,2,"60",15
394,2,"60",15
395,2,"60",15
396,2,"60",15
397,2,"60",15
398,2,"60",15
399,2,"60",15
400,2,"60",15
401,2,"60",15
402,2,"60",15
403,2,"60",15
404,2,"60",15
405,2,"60",15
406,2,"60",15
407,2,"60",15
408,2,"60",15
409,2,"60",15
410,2,"60",15
411,2,"60",15
412,2,"60",15
413,2,"60",15
414,2,"60",15
415,2,"60",15
416,2,"60",15
417,2,"60",15
418,2,"60",15
419,2,"60",15
420,2,"60",15
421,2,"60",15
422,2,"60",15
423,2,"60",15
424,2,"60",15
425,2,"60",15
426,2,"60",15
427,2,"60",15
428,2,"60",15
429,2,"60",15
430,2,"60",15
431,2,"60",15
432,2,"60",15
433,2,"60",15
434,2,"60",15
435,2,"60",15
436,2,"60",15
437,2,"60",15
438,2,"60",15
439,2,"60",15
440,2,"60",15
441,2,"60",15
442,2,"60",15
443,2,"60",15
444,2,"60",15
445,2,"60",15
446,2,"60",15
447,2,"60",15
448,2,"60",15
449,2,"60",15
450,2,"60",15
451,2,"60",15
452,2,"60",15
453,2,"60",15
454,2,"60",15
455,2,"60",15
456,2,"60",15
457,2,"60",15
458,2,"60",15
459,2,"60",15
460,2,"60",15
461,2,"60",15
462,2,"60",15
463,2,"60",15
464,2,"60",15
465,2,"60",15
466,2,"60",15
467,2,"60",15
468,2,"60",15
469,2,"60",15
470,2,"60",15
471,2,"60",15
472,2,"60",15
473,2,"60",15
474,2,"60",15
475,2,"60",15
476,2,"60",15
477,2,"60",15
478,2,"60",15
479,2,"60",15
480,2,"60",15
481,2,"60",15
482,2,"60",15
483,2,"60",15
484,2,"60",15
485,2,"60",15
486,2,"60",15
487,2,"60",15
488,2,"60",15
489,2,"60",15
490,2,"60",15
491,2,"60",15
492,2,"60",15
493,2,"60",15
494,2,"60",15
495,2,"60",15
496,2,"60",15
497,2,"60",15
498,2,"60",15
499,2,"60",15
500,2,"60",15
501,2,"60",15
502,2,"60",15
503,2,"60",15
504,2,"60",15
505,2,"60",15
506,2,"60",15
507,2,"60",15
508,2,"60",15
509,2,"60",15
510,2,"60",15
511,2,"60",15
512,2,"60",15
513,2,"60",15
514,2,"60",15
515,2,"60",15
516,2,"60",15
517,2,"60",15
518,2,"60",15
519,2,"60",15
520,2,"60",15
521,2,"60",15
522,2,"60",15
523,2,"60",15
524,2,"60",15
525,2,"60",15
526,2,"60",15
527,2,"60",15
528,2,"60",15
529,2,"60",15
530,2,"60",15
531,2,"60",15
532,2,"60",15
533,2,"60",15
534,2,"60",15
535,2,"60",15
536,2,"60",15
537,2,"60",15
538,2,"60",15
539,2,"60",15
540,2,"60",15
541,2,"60",15
542,2,"60",15
543,2,"60",15
544,2,"60",15
545,2,"60",15
546,2,"60",15
547,2,"60",15
548,2,"60",15
549,2,"60",15
550,2,"60",15
551,2,"60",15
552,2,"60",15
553,2,"60",15
554,2,"60",15
555,2,"60",15
556,2,"60",15
557,2,"60",15
558,2,"60",15
559,2,"60",15
560,2,"60",15
561,2,"60",15
562,2,"60",15
563,2,"60",15
564,2,"60",15
565,2,"60",15
566,2,"60",15
567,2,"60",15
568,2,"60",15
569,2,"60",15
570,2,"60",15
571,2,"60",15
572,2,"60",15
573,2,"60",15
574,2,"60",15
575,2,"60",15
576,2,"60",15
577,2,"60",15
578,2,"60",15
579,2,"60",15
580,2,"60",15
581,2,"60",15
582,2,"60",15
583,2,"60",15
584,2,"60",15
585,2,"60",15
586,2,"60",15
587,2,"60",15
588,2,"60",15
589,2,"60",15
590,2,"60",15
591,2,"60",15
592,2,"60",15
593,2,"60",15
594,2,"60",15
595,2,"60",15
596,2,"60",15
597,2,"60",15
598,2,"60",15
599,2,"60",15
600,2,"60",15
601,2,"60",15
602,2,"60",15
603,2,"60",15
604,2,"60",15
605,2,"60",15
606,2,"60",15
607,2,"60",15
608,2,"60",15
609,2,"60",15
610,2,"60",15
611,2,"60",15
612,2,"60",15
613,2,"60",15
614,2,"60",15
615,2,"60",15
616,2,"60",15
617,2,"60",15
618,2,"60",15
619,2,"60",15
620,2,"60",15
621,2,"60",15
622,2,"60",15
623,2,"60",15
624,2,"60",15
625,2,"60",15
626,2,"60",15
627,2,"60",15
628,2,"60",15
629,2,"60",15
630,2,"60",15
631,2,"60",15
632,2,"60",15
633,2,"60",15
634,2,"60",15
635,2,"60",15
636,2,"60",15
637,2,"60",15
638,2,"60",15
639,2,"60",15
640,2,"60",15
641,2,"60",15
642,2,"60",15
643,2,"60",15
644,2,"60",15
645,2,"60",15
646,2,"60",15
647,2,"60",15
648,2,"60",15
649,2,"60",15
650,2,"60",15
651,2,"60",15
652,2,"60",15
653,2,"60",15
654,2,"60",15
655,2,"60",15
656,2,"60",15
657,2,"60",15
658,2,"60",15
659,2,"60",15
660,2,"60",15
661,2,"60",15
662,2,"60",15
663,2,"60",15
664,2,"60",15
665,2,"60",15
666,2,"60",15
667,2,"60",15
668,2,"60",15
669,2,"60",15
670,2,"60",15
671,2,"60",15
672,2,"60",15
673,2,"60",15
674,2,"60",15
675,2,"60",15
676,2,"60",15
677,2,"60",15
678,2,"60",15
679,2,"60",15
680,2,"60",15
681,2,"60",15
682,2,"60",15
683,2,"60",15
684,2,"60",15
685,2,"60",15
686,2,"60",15
687,2,"60",15
688,2,"60",15
689,2,"60",15
690,2,"60",15
691,2,"60",15
692,2,"60",15
693,2,"60",15
694,2,"60",15
695,2,"60",15
696,2,"60",15
697,2,"60",15
698,2,"60",15
699,2,"60",15
700,2,"60",15
701,2,"60",15
702,2,"60",15
703,2,"60",15
704,2,"60",15
705,2,"60",15
706,2,"60",15
707,2,"60",15
708,2,"60",15
709,2,"60",15
710,2,"60",15
711,2,"60",15
712,2,"60",15
713,2,"60",15
714,2,"60",15
715,2,"60",15
716,2,"60",15
717,2,"60",15
718,2,"60",15
719,2,"60",15
720,2,"60",15
721,2,"60",15
722,2,"60",15
723,2,"60",15
724,2,"60",15
725,2,"60",15
726,2,"60",15
727,2,"60",15
728,2,"60",15
729,2,"60",15
730,2,"60",15
731,2,"60",15
732,2,"60",15
733,2,"60",15
734,2,"60",15
735,2,"60",15
736,2,"60",15
737,2,"60",15
738,2,"60",15
739,2,"60",15
740,2,"60",15
741,2,"60",15
742,2,"60",15
743,2,"60",15
744,2,"60",15
745,2,"60",15
746,2,"60",15
747,2,"60",15
748,2,"60",15
749,2,"60",15
750,2,"60",15
751,2,"60",15
752,2,"60",15
753,2,"60",15
754,2,"60",15
755,2,"60",15
756,2,"60",15
757,2,"60",15
758,2,"60",15
759,2,"60",15
760,2,"60",15
761,2,"60",15
762,2,"60",15
763,2,"60",15
764,2,"60",15
765,2,"60",15
766,2,"60",15
767,2,"60",15
768,2,"60",15
769,2,"60",15
770,2,"60",15
771,2,"60",15
772,2,"60",15
773,2,"60",15
774,2,"60",15
775,2,"60",15
776,2,"60",15
777,2,"60",15
778,2,"60",15
779,2,"60",15
780,2,"60",15
781,2,"60",15
782,2,"60",15
783,2,"60",15
784,2,"60",15
785,2,"60",15
786,2,"60",15
787,2,"60",15
788,2,"60",15
789,2,"60",15
790,2,"60",15
791,2,"60",15
792,2,"60",15
793,2,"60",15
794,2,"60",15
795,2,"60",15
796,2,"60",15
797,2,"60",15
798,2,"60",15
799,2,"60",15
800,2,"60",15
801,2,"60",15
802,2,"60",15
803,2,"60",15
804,2,"60",15
805,2,"60",15
806,2,"60",15
807,2,"60",15
808,2,"60",15
809,2,"60",15
810,2,"60",15
811,2,"60",15
812,2,"60",15
813,2,"60",15
814,2,"60",15
815,2,"60",15
816,2,"60",15
817,2,"60",15
818,2,"60",15
819,2,"60",15
820,2,"60",15
821,2,"60",15
822,2,"60",15
823,2,"60",15
824,2,"60",15
825,2,"60",15
826,2,"60",15
827,2,"60",15
828,2,"60",15
829,2,"60",15
830,2,"60",15
831,2,"60",15
832,2,"60",15
833,2,"60",15
834,2,"60",15
835,2,"60",15
836,2,"60",15
837,2,"60",15
838,2,"60",15
839,2,"60",15
840,2,"60",15
841,2,"60",15
842,2,"60",15
843,2,"60",15
844,2,"60",15
845,2,"60",15
846,2,"60",15
847,2,"60",15
848,2,"60",15
849,2,"60",15
850,2,"60",15
851,2,"60",15
852,2,"60",15
853,2,"60",15
854,2,"60",15
855,2,"60",15
856,2,"60",15
857,2,"60",15
858,2,"60",15
859,2,"60",15
860,2,"60",15
861,2,"60",15
862,2,"60",15
863,2,"60",15
864,2,"60",15
865,2,"60",15
866,2,"60",15
867,2,"60",15
868,2,"60",15
869,2,"60",15
870,2,"60",15
871,2,"60",15
872,2,"60",15
873,2,"60",15
874,2,"60",15
875,2,"60",15
876,2,"60",15
877,2,"60",15
878,2,"60",15
879,2,"60",15
880,2,"60",15
881,2,"60",15
882,2,"60",15
883,2,"60",15
884,2,"60",15
885,2,"60",15
886,2,"60",15
887,2,"60",15
888,2,"60",15
889,2,"60",15
890,2,"60",15
891,2,"60",15
892,2,"60",15
893,2,"60",15
894,2,"60",15
895,2,"60",15
896,2,"60",15
897,2,"60",15
898,2,"60",15
899,2,"60",15
900,2,"60",15
901,2,"60",15
902,2,"60",15
903,2,"60",15
904,2,"60",15
905,2,"60",15
906,2,"60",15
907,2,"60",15
908,2,"60",15
909,2,"60",15
910,2,"60",15
911,2,"60",15
912,2,"60",15
913,2,"60",15
914,2,"60",15
915,2,"60",15
916,2,"60",15
917,2,"60",15
918,2,"60",15
919,2,"60",15
920,2,"60",15
921,2,"60",15
922,2,"60",15
923,2,"60",15
924,2,"60",15
925,2,"60",15
926,2,"60",15
927,2,"60",15
928,2,"60",15
929,2,"60",15
930,2,"60",15
931,2,"60",15
932,2,"60",15
933,2,"60",15
934,2,"60",15
935,2,"60",15
936,2,"60",15
937,2,"60",15
938,2,"60",15
939,2,"60",15
940,2,"60",15
941,2,"60",15
942,2,"60",15
943,2,"60",15
944,2,"60",15
945,2,"60",15
946,2,"60",15
947,2,"60",15
948,2,"60",15
949,2,"60",15
950,2,"60",15
951,2,"60",15
952,2,"60",15
953,2,"60",15
954,2,"60",15
955,2,"60",15
956,2,"60",15
957,2,"60",15
958,2,"60",15
959,2,"60",15
960,2,"60",15
961,2,"60",15
962,2,"60",15
963,2,"60",15
964,2,"60",15
965,2,"60",15
966,2,"60",15
967,2,"60",15
968,2,"60",15
969,2,"60",15
970,2,"60",15
971,2,"60",15
972,2,"60",15
973,2,"60",15
974,2,"60",15
975,2,"60",15
976,2,"60",15
977,2,"60",15
978,2,"60",15
979,2,"60",15
980,2,"60",15
981,2,"60",15
982,2,"60",15
983,2,"60",15
984,2,"60",15
985,2,"60",15
986,2,"60",15
987,2,"60",15
988,2,"60",15
989,2,"60",15
990,2,"60",15
991,2,"60",15
992,2,"60",15
993,2,"60",15
994,2,"60",15
995,2,"60",15
996,2,"60",15
997,2,"60",15
998,2,"60",15
999,2,"60",15
1000,2,"60",15
1001,2,"60",15
1002,2,"60",15
1003,2,"60",15
1004,2,"60",15
1005,2,"60",15
1006,2,"60",15
1007,2,"60",15
1008,2,"60",15
1009,2,"60",15
1010,2,"60",15
1011,2,"60",15
1012,2,"60",15
1013,2,"60",15
1014,2,"60",15
1015,2,"60",15
1016,2,"60",15
1017,2,"60",15
1018,2,"60",15
1019,2,"60",15
1020,2,"60",15
1021,2,"60",15
1022,2,"60",15
1023,2,"60",15
1024,2,"60",15
1025,2,"60",15
1026,2,"60",15
1027,2,"60",15
1028,2,"60",15
1029,2,"60",15
1030,2,"60",15
1031,2,"60",15
1032,2,"60",15
1033,2,"60",15
1034,2,"60",15
1035,2,"60",15
1036,2,"60",15
1037,2,"60",15
1038,2,"60",15
1039,2,"60",15
1040,2,"60",15
1041,2,"60",15
1042,2,"60",15
1043,2,"60",15
1044,2,"60",15
1045,2,"60",15
1046,2,"60",15
1047,2,"60",15
1048,2,"60",15
1049,2,"60",15
1050,2,"60",15
1051,2,"60",15
1052,2,"60",15
1053,2,"60",15
1054,2,"60",15
1055,2,"60",15
1056,2,"60",15
1057,2,"60",15
1058,2,"60",15
1059,2,"60",15
1060,2,"60",15
1061,2,"60",15
1062,2,"60",15
1063,2,"60",15
1064,2,"60",15
1065,2,"60",15
1066,2,"60",15
1067,2,"60",15
1068,2,"60",15
1069,2,"60",15
1070,2,"60",15
1071,2,"60",15
1072,2,"60",15
1073,2,"60",15
1074,2,"60",15
1075,2,"60",15
1076,2,"60",15
1077,2,"60",15
1078,2,"60",15
1079,2,"60",15
1080,2,"60",15
1081,2,"60",15
1082,2,"60",15
1083,2,"60",15
1084,2,"60",15
1085,2,"60",15
1086,2,"60",15
1087,2,"60",15
1088,2,"60",15
1089,2,"60",15
1090,2,"60",15
1091,2,"60",15
1092,2,"60",15
1093,2,"60",15
1094,2,"60",15
1095,2,"60",15
1096,2,"60",15
1097,2,"60",15
1098,2,"60",15
1099,2,"60",15
1100,2,"60",15
1101,2,"60",15
1102,2,"60",15
1103,2,"60",15
1104,2,"60",15
1105,2,"60",15
1106,2,"60",15
1107,2,"60",15
1108,2,"60",15
1109,2,"60",15
1110,2,"60",15
1111,2,"60",15
1112,2,"60",15
1113,2,"60",15
1114,2,"60",15
1115,2,"60",15
1116,2,"60",15
1117,2,"60",15
1118,2,"60",15
1119,2,"60",15
1120,2,"60",15
1121,2,"60",15
1122,2,"60",15
1123,2,"60",15
1124,2,"60",15
1125,2,"60",15
1126,2,"60",15
1127,2,"60",15
1128,2,"60",15
1129,2,"60",15
1130,2,"60",15
1131,2,"60",15
1132,2,"60",15
1133,2,"60",15
1134,2,"60",15
1135,2,"60",15
1136,2,"60",15
1137,2,"60",15
1138,2,"60",15
1139,2,"60",15
1140,2,"60",15
1141,2,"60",15
1142,2,"60",15
1143,2,"60",15
1144,2,"60",15
1145,2,"60",15
1146,2,"60",15
1147,2,"60",15
1148,2,"60",15
1149,2,"60",15
1150,2,"60",15
1151,2,"60",15
1152,2,"60",15
1153,2,"60",15
1154,2,"60",15
1155,2,"60",15
1156,2,"60",15
1157,2,"60",15
1158,2,"60",15
1159,2,"60",15
1160,2,"60",15
1161,2,"60",15
1162,2,"60",15
1163,2,"60",15
1164,2,"60",15
1165,2,"60",15
1166,2,"60",15
1167,2,"60",15
1168,2,"60",15
1169,2,"60",15
1170,2,"60",15
1171,2,"60",15
1172,2,"60",15
1173,2,"60",15
1174,2,"60",15
1175,2,"60",15
1176,2,"60",15
1177,2,"60",15
1178,2,"60",15
1179,2,"60",15
1180,2,"60",15
1181,2,"60",15
1182,2,"60",15
1183,2,"60",15
1184,2,"60",15
1185,2,"60",15
1186,2,"60",15
1187,2,"60",15
1188,2,"60",15
1189,2,"60",15
1190,2,"60",15
1191,2,"60",15
1192,2,"60",15
1193,2,"60",15
1194,2,"60",15
1195,2,"60",15
1196,2,"60",15
1197,2,"60",15
1198,2,"60",15
1199,2,"60",15
1200,2,"60",15
1201,2,"60",15
1202,2,"60",15
1203,2,"60",15
1204,2,"60",15
1205,2,"60",15
1206,2,"60",15
1207,2,"60",15
1208,2,"60",15
1209,2,"60",15
1210,2,"60",15
1211,2,"60",15
1212,2,"60",15
1213,2,"60",15
1214,2,"60",15
1215,2,"60",15
1216,2,"60",15
1217,2,"60",15
1218,2,"60",15
1219,2,"60",15
1220,2,"60",15
1221,2,"60",15
1222,2,"60",15
1223,2,"60",15
1224,2,"60",15
1225,2,"60",15
1226,2,"60",15
1227,2,"60",15
1228,2,"60",15
1229,2,"60",15
1230,2,"60",15
1231,2,"60",15
1232,2,"60",15
1233,2,"60",15
1234,2,"60",15
1235,2,"60",15
1236,2,"60",15
1237,2,"60",15
1238,2,"60",15
1239,2,"60",15
1240,2,"60",15
1241,2,"60",15
1242,2,"60",15
1243,2,"60",15
1244,2,"60",15
1245,2,"60",15
1246,2,"60",15
1247,2,"60",15
1248,2,"60",15
1249,2,"60",15
1250,2,"60",15
1251,2,"60",15
1252,2,"60",15
1253,2,"60",15
1254,2,"60",15
1255,2,"60",15
1256,2,"60",15
1257,2,"60",15
1258,2,"60",15
1259,2,"60",15
1260,2,"60",15
1261,2,"60",15
1262,2,"60",15
1263,2,"60",15
1264,2,"60",15
1265,2,"60",15
1266,2,"60",15
1267,2,"60",15
1268,2,"60",15
1269,2,"60",15
1270,2,"60",15
1271,2,"60",15
1272,2,"60",15
1273,2,"60",15
1274,2,"60",15
1275,2,"60",15
1276,2,"60",15
1277,2,"60",15
1278,2,"60",15
1279,2,"60",15
1280,2,"60",15
1281,2,"60",15
1282,2,"60",15
1283,2,"60",15
1284,2,"60",15
1285,2,"60",15
1286,2,"60",15
1287,2,"60",15
1288,2,"60",15
1289,2,"60",15
1290,2,"60",15
1291,2,"60",15
1292,2,"60",15
1293,2,"60",15
1294,2,"60",15
1295,2,"60",15
1296,2,"60",15
1297,2,"60",15
1298,2,"60",15
1299,2,"60",15
1300,2,"60",15
1301,2,"60",15
1302,2,"60",15
1303,2,"60",15
1304,2,"60",15
1305,2,"60",15
1306,2,"60",15
1307,2,"60",15
1308,2,"60",15
1309,2,"60",15
1310,2,"60",15
1311,2,"60",15
1312,2,"60",15
1313,2,"60",15
1314,2,"60",15
1315,2,"60",15
1316,2,"60",15
1317,2,"60",15
1318,2,"60",15
1319,2,"60",15
1320,2,"60",15
1321,2,"60",15
1322,2,"60",15
1323,2,"60",15
1324,2,"60",15
1325,2,"60",15
1326,2,"60",15
1327,2,"60",15
1328,2,"60",15
1329,2,"60",15
1330,2,"60",15
1331,2,"60",15
1332,2,"60",15
1333,2,"60",15
1334,2,"60",15
1335,2,"60",15
1336,2,"60",15
1337,2,"60",15
1338,2,"60",15
1339,2,"60",15
1340,2,"60",15
1341,2,"60",15
1342,2,"60",15
1343,2,"60",15
1344,2,"60",15
1345,2,"60",15
1346,2,"60",15
1347,2,"60",15
1348,2,"60",15
1349,2,"60",15
1350,2,"60",15
1351,2,"60",15
1352,2,"60",15
1353,2,"60",15
1354,2,"60",15
1355,2,"60",15
1356,2,"60",15
1357,2,"60",15
1358,2,"60",15
1359,2,"60",15
1360,2,"60",15
1361,2,"60",15
1362,2,"60",15
1363,2,"60",15
1364,2,"60",15
1365,2,"60",15
1366,2,"60",15
1367,2,"60",15
1368,2,"60",15
1369,2,"60",15
1370,2,"60",15
1371,2,"60",15
1372,2,"60",15
1373,2,"60",15
1374,2,"60",15
1375,2,"60",15
1376,2,"60",15
1377,2,"60",15
1378,2,"60",15
1379,2,"60",15
1380,2,"60",15
1381,2,"60",15
1382,2,"60",15
1383,2,"60",15
1384,2,"60",15
1385,2,"60",15
1386,2,"60",15
1387,2,"60",15
1388,2,"60",15
1389,2,"60",15
1390,2,"60",15
1391,2,"60",15
1392,2,"60",15
1393,2,"60",15
1394,2,"60",15
1395,2,"60",15
1396,2,"60",15
1397,2,"60",15
1398,2,"60",15
1399,2,"60",15
1400,2,"60",15
1401,2,"60",15
1402,2,"60",15
1403,2,"60",15
1404,2,"60",15
1405,2,"60",15
1406,2,"60",15
1407,2,"60",15
1408,2,"60",15
1409,2,"60",15
1410,2,"60",15
1411,2,"60",15
1412,2,"60",15
1413,2,"60",15
1414,2,"60",15
1415,2,"60",15
1416,2,"60",15
1417,2,"60",15
1418,2,"60",15
1419,2,"60",15
1420,2,"60",15
1421,2,"60",15
1422,2,"60",15
1423,2,"60",15
1424,2,"60",15
1425,2,"60",15
1426,2,"60",15
1427,2,"60",15
1428,2,"60",15
1429,2,"60",15
1430,2,"60",15
1431,2,"60",15
1432,2,"60",15
1433,2,"60",15
1434,2,"60",15
1435,2,"60",15
1436,2,"60",15
1437,2,"60",15
1438,2,"60",15
1439,2,"60",15
1440,2,"60",15
1441,2,"60",15
1442,2,"60",15
1443,2,"60",15
1444,2,"60",15
1445,2,"60",15
1446,2,"60",15
1447,2,"60",15
1448,2,"60",15
1449,2,"60",15
1450,2,"60",15
1451,2,"60",15
1452,2,"60",15
1453,2,"60",15
1454,2,"60",15
1455,2,"60",15
1456,2,"60",15
1457,2,"60",15
1458,2,"60",15
1459,2,"60",15
1460,2,"60",15
1461,2,"60",15
1462,2,"60",15
1463,2,"60",15
1464,2,"60",15
1465,2,"60",15
1466,2,"60",15
1467,2,"60",15
1468,2,"60",15
1469,2,"60",15
1470,2,"60",15
1471,2,"60",15
1472,2,"60",15
1473,2,"60",15
1474,2,"60",15
1475,2,"60",15
1476,2,"60",15
1477,2,"60",15
1478,2,"60",15
1479,2,"60",15
1480,2,"60",15
1481,2,"60",15
1482,2,"60",15
1483,2,"60",15
1484,2,"60",15
1485,2,"60",15
1486,2,"60",15
1487,2,"60",15
1488,2,"60",15
1489,2,"60",15
1490,2,"60",15
1491,2,"60",15
1492,2,"60",15
1493,2,"60",15
1494,2,"60",15
1495,2,"60",15
