Position,Complexity,SequenceID,K
343,2,"101",15
344,2,"101",15
345,2,"101",15
346,2,"101",15
347,2,"101",15
348,2,"101",15
349,2,"101",15
350,2,"101",15
351,2,"101",15
352,2,"101",15
353,2,"101",15
354,2,"101",15
355,2,"101",15
356,2,"101",15
357,2,"101",15
358,2,"101",15
359,2,"101",15
360,2,"101",15
361,2,"101",15
362,2,"101",15
363,2,"101",15
364,2,"101",15
365,2,"101",15
366,2,"101",15
367,2,"101",15
368,2,"101",15
369,2,"101",15
370,2,"101",15
371,2,"101",15
372,2,"101",15
373,2,"101",15
374,2,"101",15
375,2,"101",15
376,2,"101",15
377,2,"101",15
378,2,"101",15
379,2,"101",15
380,2,"101",15
381,2,"101",15
382,2,"101",15
383,2,"101",15
384,2,"101",15
385,2,"101",15
386,2,"101",15
387,2,"101",15
388,2,"101",15
389,2,"101",15
390,2,"101",15
391,2,"101",15
392,2,"101",15
393,2,"101",15
394,2,"101",15
395,2,"101",15
396,2,"101",15
397,2,"101",15
398,2,"101",15
399,2,"101",15
400,2,"101",15
401,2,"101",15
402,2,"101",15
403,2,"101",15
404,2,"101",15
405,2,"101",15
406,2,"101",15
407,2,"101",15
408,2,"101",15
409,2,"101",15
410,2,"101",15
411,2,"101",15
412,2,"101",15
413,2,"101",15
414,2,"101",15
415,2,"101",15
416,2,"101",15
417,2,"101",15
418,2,"101",15
419,2,"101",15
420,2,"101",15
421,2,"101",15
422,2,"101",15
423,2,"101",15
424,2,"101",15
425,2,"101",15
426,2,"101",15
427,2,"101",15
428,2,"101",15
429,2,"101",15
430,2,"101",15
431,2,"101",15
432,2,"101",15
433,2,"101",15
434,2,"101",15
435,2,"101",15
436,2,"101",15
437,2,"101",15
438,2,"101",15
439,2,"101",15
440,2,"101",15
441,2,"101",15
442,2,"101",15
443,2,"101",15
444,2,"101",15
445,2,"101",15
446,2,"101",15
447,2,"101",15
448,2,"101",15
449,2,"101",15
450,2,"101",15
451,2,"101",15
452,2,"101",15
453,2,"101",15
454,2,"101",15
455,2,"101",15
456,2,"101",15
457,2,"101",15
458,2,"101",15
459,2,"101",15
460,2,"101",15
461,2,"101",15
462,2,"101",15
463,2,"101",15
464,2,"101",15
465,2,"101",15
466,2,"101",15
467,2,"101",15
468,2,"101",15
469,2,"101",15
470,2,"101",15
471,2,"101",15
472,2,"101",15
473,2,"101",15
474,2,"101",15
475,2,"101",15
476,2,"101",15
477,2,"101",15
478,2,"101",15
479,2,"101",15
480,2,"101",15
481,2,"101",15
482,2,"101",15
483,2,"101",15
484,2,"101",15
485,2,"101",15
486,2,"101",15
487,2,"101",15
488,2,"101",15
489,2,"101",15
490,2,"101",15
491,2,"101",15
492,2,"101",15
493,2,"101",15
494,2,"101",15
495,2,"101",15
496,2,"101",15
497,2,"101",15
498,2,"101",15
499,2,"101",15
500,2,"101",15
501,2,"101",15
502,2,"101",15
503,2,"101",15
504,2,"101",15
505,2,"101",15
506,2,"101",15
507,2,"101",15
508,2,"101",15
509,2,"101",15
510,2,"101",15
511,2,"101",15
512,2,"101",15
513,2,"101",15
514,2,"101",15
515,2,"101",15
516,2,"101",15
517,2,"101",15
518,2,"101",15
519,2,"101",15
520,2,"101",15
521,2,"101",15
522,2,"101",15
523,2,"101",15
524,2,"101",15
525,2,"101",15
526,2,"101",15
527,2,"101",15
528,2,"101",15
529,2,"101",15
530,2,"101",15
531,2,"101",15
532,2,"101",15
533,2,"101",15
534,2,"101",15
535,2,"101",15
536,2,"101",15
537,2,"101",15
538,2,"101",15
539,2,"101",15
540,2,"101",15
541,2,"101",15
542,2,"101",15
543,2,"101",15
544,2,"101",15
545,2,"101",15
546,2,"101",15
547,2,"101",15
548,2,"101",15
549,2,"101",15
550,2,"101",15
551,2,"101",15
552,2,"101",15
553,2,"101",15
554,2,"101",15
555,2,"101",15
556,2,"101",15
557,2,"101",15
558,2,"101",15
559,2,"101",15
560,2,"101",15
561,2,"101",15
562,2,"101",15
563,2,"101",15
564,2,"101",15
565,2,"101",15
566,2,"101",15
567,2,"101",15
568,2,"101",15
569,2,"101",15
570,2,"101",15
571,2,"101",15
572,2,"101",15
573,2,"101",15
574,2,"101",15
575,2,"101",15
576,2,"101",15
577,2,"101",15
578,2,"101",15
579,2,"101",15
580,2,"101",15
581,2,"101",15
582,2,"101",15
583,2,"101",15
584,2,"101",15
585,2,"101",15
586,2,"101",15
587,2,"101",15
588,2,"101",15
589,2,"101",15
590,2,"101",15
591,2,"101",15
592,2,"101",15
593,2,"101",15
594,2,"101",15
595,2,"101",15
596,2,"101",15
597,2,"101",15
598,2,"101",15
599,2,"101",15
600,2,"101",15
601,2,"101",15
602,2,"101",15
603,2,"101",15
604,2,"101",15
605,2,"101",15
606,2,"101",15
607,2,"101",15
608,2,"101",15
609,2,"101",15
610,2,"101",15
611,2,"101",15
612,2,"101",15
613,2,"101",15
614,2,"101",15
615,2,"101",15
616,2,"101",15
617,2,"101",15
618,2,"101",15
619,2,"101",15
620,2,"101",15
621,2,"101",15
622,2,"101",15
623,2,"101",15
624,2,"101",15
625,2,"101",15
626,2,"101",15
627,2,"101",15
628,2,"101",15
629,2,"101",15
630,2,"101",15
631,2,"101",15
632,2,"101",15
633,2,"101",15
634,2,"101",15
635,2,"101",15
636,2,"101",15
637,2,"101",15
638,2,"101",15
639,2,"101",15
640,2,"101",15
641,2,"101",15
642,2,"101",15
643,2,"101",15
644,2,"101",15
645,2,"101",15
646,2,"101",15
647,2,"101",15
648,2,"101",15
649,2,"101",15
650,2,"101",15
651,2,"101",15
652,2,"101",15
653,2,"101",15
654,2,"101",15
655,2,"101",15
656,2,"101",15
657,2,"101",15
658,2,"101",15
659,2,"101",15
660,2,"101",15
661,2,"101",15
662,2,"101",15
663,2,"101",15
664,2,"101",15
665,2,"101",15
666,2,"101",15
667,2,"101",15
668,2,"101",15
669,2,"101",15
670,2,"101",15
671,2,"101",15
672,2,"101",15
673,2,"101",15
674,2,"101",15
675,2,"101",15
676,2,"101",15
677,2,"101",15
678,2,"101",15
679,2,"101",15
680,2,"101",15
681,2,"101",15
682,2,"101",15
683,2,"101",15
684,2,"101",15
685,2,"101",15
686,2,"101",15
687,2,"101",15
688,2,"101",15
689,2,"101",15
690,2,"101",15
691,2,"101",15
692,2,"101",15
693,2,"101",15
694,2,"101",15
695,2,"101",15
696,2,"101",15
697,2,"101",15
698,2,"101",15
699,2,"101",15
700,2,"101",15
701,2,"101",15
702,2,"101",15
703,2,"101",15
704,2,"101",15
705,2,"101",15
706,2,"101",15
707,2,"101",15
708,2,"101",15
709,2,"101",15
710,2,"101",15
711,2,"101",15
712,2,"101",15
713,2,"101",15
714,2,"101",15
715,2,"101",15
716,2,"101",15
717,2,"101",15
718,2,"101",15
719,2,"101",15
720,2,"101",15
721,2,"101",15
722,2,"101",15
723,2,"101",15
724,2,"101",15
725,2,"101",15
726,2,"101",15
727,2,"101",15
728,2,"101",15
729,2,"101",15
730,2,"101",15
731,2,"101",15
732,2,"101",15
733,2,"101",15
734,2,"101",15
735,2,"101",15
736,2,"101",15
737,2,"101",15
738,2,"101",15
739,2,"101",15
740,2,"101",15
741,2,"101",15
742,2,"101",15
743,2,"101",15
744,2,"101",15
745,2,"101",15
746,2,"101",15
747,2,"101",15
748,2,"101",15
749,2,"101",15
750,2,"101",15
751,2,"101",15
752,2,"101",15
753,2,"101",15
754,2,"101",15
755,2,"101",15
756,2,"101",15
757,2,"101",15
758,2,"101",15
759,2,"101",15
760,2,"101",15
761,2,"101",15
762,2,"101",15
763,2,"101",15
764,2,"101",15
765,2,"101",15
766,2,"101",15
767,2,"101",15
768,2,"101",15
769,2,"101",15
770,2,"101",15
771,2,"101",15
772,2,"101",15
773,2,"101",15
774,2,"101",15
775,2,"101",15
776,2,"101",15
777,2,"101",15
778,2,"101",15
779,2,"101",15
780,2,"101",15
781,2,"101",15
782,2,"101",15
783,2,"101",15
784,2,"101",15
785,2,"101",15
786,2,"101",15
787,2,"101",15
788,2,"101",15
789,2,"101",15
790,2,"101",15
791,2,"101",15
792,2,"101",15
793,2,"101",15
794,2,"101",15
795,2,"101",15
796,2,"101",15
797,2,"101",15
798,2,"101",15
799,2,"101",15
800,2,"101",15
801,2,"101",15
802,2,"101",15
803,2,"101",15
804,2,"101",15
805,2,"101",15
806,2,"101",15
807,2,"101",15
808,2,"101",15
809,2,"101",15
810,2,"101",15
811,2,"101",15
812,2,"101",15
813,2,"101",15
814,2,"101",15
815,2,"101",15
816,2,"101",15
817,2,"101",15
818,2,"101",15
819,2,"101",15
820,2,"101",15
821,2,"101",15
822,2,"101",15
823,2,"101",15
824,2,"101",15
825,2,"101",15
826,2,"101",15
827,2,"101",15
828,2,"101",15
829,2,"101",15
830,2,"101",15
831,2,"101",15
832,2,"101",15
833,2,"101",15
834,2,"101",15
835,2,"101",15
836,2,"101",15
837,2,"101",15
838,2,"101",15
839,2,"101",15
840,2,"101",15
841,2,"101",15
842,2,"101",15
843,2,"101",15
844,2,"101",15
845,2,"101",15
846,2,"101",15
847,2,"101",15
848,2,"101",15
849,2,"101",15
850,2,"101",15
851,2,"101",15
852,2,"101",15
853,2,"101",15
854,2,"101",15
855,2,"101",15
856,2,"101",15
857,2,"101",15
858,2,"101",15
859,2,"101",15
860,2,"101",15
861,2,"101",15
862,2,"101",15
863,2,"101",15
864,2,"101",15
865,2,"101",15
866,2,"101",15
867,2,"101",15
868,2,"101",15
869,2,"101",15
870,2,"101",15
871,2,"101",15
872,2,"101",15
873,2,"101",15
874,2,"101",15
875,2,"101",15
876,2,"101",15
877,2,"101",15
878,2,"101",15
879,2,"101",15
880,2,"101",15
881,2,"101",15
882,2,"101",15
883,2,"101",15
884,2,"101",15
885,2,"101",15
886,2,"101",15
887,2,"101",15
888,2,"101",15
889,2,"101",15
890,2,"101",15
891,2,"101",15
892,2,"101",15
893,2,"101",15
894,2,"101",15
895,2,"101",15
896,2,"101",15
897,2,"101",15
898,2,"101",15
899,2,"101",15
900,2,"101",15
901,2,"101",15
902,2,"101",15
903,2,"101",15
904,2,"101",15
905,2,"101",15
906,2,"101",15
907,2,"101",15
908,2,"101",15
909,2,"101",15
910,2,"101",15
911,2,"101",15
912,2,"101",15
913,2,"101",15
914,2,"101",15
915,2,"101",15
916,2,"101",15
917,2,"101",15
918,2,"101",15
919,2,"101",15
920,2,"101",15
921,2,"101",15
922,2,"101",15
923,2,"101",15
924,2,"101",15
925,2,"101",15
926,2,"101",15
927,2,"101",15
928,2,"101",15
929,2,"101",15
930,2,"101",15
931,2,"101",15
932,2,"101",15
933,2,"101",15
934,2,"101",15
935,2,"101",15
936,2,"101",15
937,2,"101",15
938,2,"101",15
939,2,"101",15
940,2,"101",15
941,2,"101",15
942,2,"101",15
943,2,"101",15
944,2,"101",15
945,2,"101",15
946,2,"101",15
947,2,"101",15
948,2,"101",15
949,2,"101",15
950,2,"101",15
951,2,"101",15
952,2,"101",15
953,2,"101",15
954,2,"101",15
955,2,"101",15
956,2,"101",15
957,2,"101",15
958,2,"101",15
959,2,"101",15
960,2,"101",15
961,2,"101",15
962,2,"101",15
963,2,"101",15
964,2,"101",15
965,2,"101",15
966,2,"101",15
967,2,"101",15
968,2,"101",15
969,2,"101",15
970,2,"101",15
971,2,"101",15
972,2,"101",15
973,2,"101",15
974,2,"101",15
975,2,"101",15
976,2,"101",15
977,2,"101",15
978,2,"101",15
979,2,"101",15
980,2,"101",15
981,2,"101",15
982,2,"101",15
983,2,"101",15
984,2,"101",15
985,2,"101",15
986,2,"101",15
987,2,"101",15
988,2,"101",15
989,2,"101",15
990,2,"101",15
991,2,"101",15
992,2,"101",15
993,2,"101",15
994,2,"101",15
995,2,"101",15
996,2,"101",15
997,2,"101",15
998,2,"101",15
999,2,"101",15
1000,2,"101",15
1001,2,"101",15
1002,2,"101",15
1003,2,"101",15
1004,2,"101",15
1005,2,"101",15
1006,2,"101",15
1007,2,"101",15
1008,2,"101",15
1009,2,"101",15
1010,2,"101",15
1011,2,"101",15
1012,2,"101",15
1013,2,"101",15
1014,2,"101",15
1015,2,"101",15
1016,2,"101",15
1017,2,"101",15
1018,2,"101",15
1019,2,"101",15
1020,2,"101",15
1021,2,"101",15
1022,2,"101",15
1023,2,"101",15
1024,2,"101",15
1025,2,"101",15
1026,2,"101",15
1027,2,"101",15
1028,2,"101",15
1029,2,"101",15
1030,2,"101",15
1031,2,"101",15
1032,2,"101",15
1033,2,"101",15
1034,2,"101",15
1035,2,"101",15
1036,2,"101",15
1037,2,"101",15
1038,2,"101",15
1039,2,"101",15
1040,2,"101",15
1041,2,"101",15
1042,2,"101",15
1043,2,"101",15
1044,2,"101",15
1045,2,"101",15
1046,2,"101",15
1047,2,"101",15
1048,2,"101",15
1049,2,"101",15
1050,2,"101",15
1051,2,"101",15
1052,2,"101",15
1053,2,"101",15
1054,2,"101",15
1055,2,"101",15
1056,2,"101",15
1057,2,"101",15
1058,2,"101",15
1059,2,"101",15
1060,2,"101",15
1061,2,"101",15
1062,2,"101",15
1063,2,"101",15
1064,2,"101",15
1065,2,"101",15
1066,2,"101",15
1067,2,"101",15
1068,2,"101",15
1069,2,"101",15
1070,2,"101",15
1071,2,"101",15
1072,2,"101",15
1073,2,"101",15
1074,2,"101",15
1075,2,"101",15
1076,2,"101",15
1077,2,"101",15
1078,2,"101",15
1079,2,"101",15
1080,2,"101",15
1081,2,"101",15
1082,2,"101",15
1083,2,"101",15
1084,2,"101",15
1085,2,"101",15
1086,2,"101",15
1087,2,"101",15
1088,2,"101",15
1089,2,"101",15
1090,2,"101",15
1091,2,"101",15
1092,2,"101",15
1093,2,"101",15
1094,2,"101",15
1095,2,"101",15
1096,2,"101",15
1097,2,"101",15
1098,2,"101",15
1099,2,"101",15
1100,2,"101",15
1101,2,"101",15
1102,2,"101",15
1103,2,"101",15
1104,2,"101",15
1105,2,"101",15
1106,2,"101",15
1107,2,"101",15
1108,2,"101",15
1109,2,"101",15
1110,2,"101",15
1111,2,"101",15
1112,2,"101",15
1113,2,"101",15
1114,2,"101",15
1115,2,"101",15
1116,2,"101",15
1117,2,"101",15
1118,2,"101",15
1119,2,"101",15
1120,2,"101",15
1121,2,"101",15
1122,2,"101",15
1123,2,"101",15
1124,2,"101",15
1125,2,"101",15
1126,2,"101",15
1127,2,"101",15
1128,2,"101",15
1129,2,"101",15
1130,2,"101",15
1131,2,"101",15
1132,2,"101",15
1133,2,"101",15
1134,2,"101",15
1135,2,"101",15
1136,2,"101",15
1137,2,"101",15
1138,2,"101",15
1139,2,"101",15
1140,2,"101",15
1141,2,"101",15
1142,2,"101",15
1143,2,"101",15
1144,2,"101",15
1145,2,"101",15
1146,2,"101",15
1147,2,"101",15
1148,2,"101",15
1149,2,"101",15
1150,2,"101",15
1151,2,"101",15
1152,2,"101",15
1153,2,"101",15
1154,2,"101",15
1155,2,"101",15
1156,2,"101",15
1157,2,"101",15
1158,2,"101",15
1159,2,"101",15
1160,2,"101",15
1161,2,"101",15
1162,2,"101",15
1163,2,"101",15
1164,2,"101",15
1165,2,"101",15
1166,2,"101",15
1167,2,"101",15
1168,2,"101",15
1169,2,"101",15
1170,2,"101",15
1171,2,"101",15
1172,2,"101",15
1173,2,"101",15
1174,2,"101",15
1175,2,"101",15
1176,2,"101",15
1177,2,"101",15
1178,2,"101",15
1179,2,"101",15
1180,2,"101",15
1181,2,"101",15
1182,2,"101",15
1183,2,"101",15
1184,2,"101",15
1185,2,"101",15
1186,2,"101",15
1187,2,"101",15
1188,2,"101",15
1189,2,"101",15
1190,2,"101",15
1191,2,"101",15
1192,2,"101",15
1193,2,"101",15
1194,2,"101",15
1195,2,"101",15
1196,2,"101",15
1197,2,"101",15
1198,2,"101",15
1199,2,"101",15
1200,2,"101",15
1201,2,"101",15
1202,2,"101",15
1203,2,"101",15
1204,2,"101",15
1205,2,"101",15
1206,2,"101",15
1207,2,"101",15
1208,2,"101",15
1209,2,"101",15
1210,2,"101",15
1211,2,"101",15
1212,2,"101",15
1213,2,"101",15
1214,2,"101",15
1215,2,"101",15
1216,2,"101",15
1217,2,"101",15
1218,2,"101",15
1219,2,"101",15
1220,2,"101",15
1221,2,"101",15
1222,2,"101",15
1223,2,"101",15
1224,2,"101",15
1225,2,"101",15
1226,2,"101",15
1227,2,"101",15
1228,2,"101",15
1229,2,"101",15
1230,2,"101",15
1231,2,"101",15
1232,2,"101",15
1233,2,"101",15
1234,2,"101",15
1235,2,"101",15
1236,2,"101",15
1237,2,"101",15
1238,2,"101",15
1239,2,"101",15
1240,2,"101",15
1241,2,"101",15
1242,2,"101",15
1243,2,"101",15
1244,2,"101",15
1245,2,"101",15
1246,2,"101",15
1247,2,"101",15
1248,2,"101",15
1249,2,"101",15
1250,2,"101",15
1251,2,"101",15
1252,2,"101",15
1253,2,"101",15
1254,2,"101",15
1255,2,"101",15
1256,2,"101",15
1257,2,"101",15
1258,2,"101",15
1259,2,"101",15
1260,2,"101",15
1261,2,"101",15
1262,2,"101",15
1263,2,"101",15
1264,2,"101",15
1265,2,"101",15
1266,2,"101",15
1267,2,"101",15
1268,2,"101",15
1269,2,"101",15
1270,2,"101",15
1271,2,"101",15
1272,2,"101",15
1273,2,"101",15
1274,2,"101",15
1275,2,"101",15
1276,2,"101",15
1277,2,"101",15
1278,2,"101",15
1279,2,"101",15
1280,2,"101",15
1281,2,"101",15
1282,2,"101",15
1283,2,"101",15
1284,2,"101",15
1285,2,"101",15
1286,2,"101",15
1287,2,"101",15
1288,2,"101",15
1289,2,"101",15
1290,2,"101",15
1291,2,"101",15
1292,2,"101",15
1293,2,"101",15
1294,2,"101",15
1295,2,"101",15
1296,2,"101",15
1297,2,"101",15
1298,2,"101",15
1299,2,"101",15
1300,2,"101",15
1301,2,"101",15
1302,2,"101",15
1303,2,"101",15
1304,2,"101",15
1305,2,"101",15
1306,2,"101",15
1307,2,"101",15
1308,2,"101",15
1309,2,"101",15
1310,2,"101",15
1311,2,"101",15
1312,2,"101",15
1313,2,"101",15
1314,2,"101",15
1315,2,"101",15
1316,2,"101",15
1317,2,"101",15
1318,2,"101",15
1319,2,"101",15
1320,2,"101",15
1321,2,"101",15
1322,2,"101",15
1323,2,"101",15
1324,2,"101",15
1325,2,"101",15
1326,2,"101",15
1327,2,"101",15
1328,2,"101",15
1329,2,"101",15
1330,2,"101",15
1331,2,"101",15
1332,2,"101",15
1333,2,"101",15
1334,2,"101",15
1335,2,"101",15
1336,2,"101",15
1337,2,"101",15
1338,2,"101",15
1339,2,"101",15
1340,2,"101",15
1341,2,"101",15
1342,2,"101",15
1343,2,"101",15
1344,2,"101",15
1345,2,"101",15
1346,2,"101",15
1347,2,"101",15
1348,2,"101",15
1349,2,"101",15
1350,2,"101",15
1351,2,"101",15
1352,2,"101",15
1353,2,"101",15
1354,2,"101",15
1355,2,"101",15
1356,2,"101",15
1357,2,"101",15
1358,2,"101",15
1359,2,"101",15
1360,2,"101",15
1361,2,"101",15
1362,2,"101",15
1363,2,"101",15
1364,2,"101",15
1365,2,"101",15
1366,2,"101",15
1367,2,"101",15
1368,2,"101",15
1369,2,"101",15
1370,2,"101",15
1371,2,"101",15
1372,2,"101",15
1373,2,"101",15
1374,2,"101",15
1375,2,"101",15
1376,2,"101",15
1377,2,"101",15
1378,2,"101",15
1379,2,"101",15
1380,2,"101",15
1381,2,"101",15
1382,2,"101",15
1383,2,"101",15
1384,2,"101",15
1385,2,"101",15
1386,2,"101",15
1387,2,"101",15
1388,2,"101",15
1389,2,"101",15
1390,2,"101",15
1391,2,"101",15
1392,2,"101",15
1393,2,"101",15
1394,2,"101",15
1395,2,"101",15
1396,2,"101",15
1397,2,"101",15
1398,2,"101",15
1399,2,"101",15
1400,2,"101",15
1401,2,"101",15
1402,2,"101",15
1403,2,"101",15
1404,2,"101",15
1405,2,"101",15
1406,2,"101",15
1407,2,"101",15
1408,2,"101",15
1409,2,"101",15
1410,2,"101",15
1411,2,"101",15
1412,2,"101",15
1413,2,"101",15
1414,2,"101",15
1415,2,"101",15
1416,2,"101",15
1417,2,"101",15
1418,2,"101",15
1419,2,"101",15
1420,2,"101",15
1421,2,"101",15
1422,2,"101",15
1423,2,"101",15
1424,2,"101",15
1425,2,"101",15
1426,2,"101",15
1427,2,"101",15
1428,2,"101",15
1429,2,"101",15
1430,2,"101",15
1431,2,"101",15
1432,2,"101",15
1433,2,"101",15
1434,2,"101",15
1435,2,"101",15
1436,2,"101",15
1437,2,"101",15
1438,2,"101",15
1439,2,"101",15
1440,2,"101",15
1441,2,"101",15
1442,2,"101",15
1443,2,"101",15
1444,2,"101",15
1445,2,"101",15
1446,2,"101",15
1447,2,"101",15
1448,2,"101",15
1449,2,"101",15
1450,2,"101",15
1451,2,"101",15
1452,2,"101",15
1453,2,"101",15
1454,2,"101",15
1455,2,"101",15
1456,2,"101",15
1457,2,"101",15
1458,2,"101",15
1459,2,"101",15
1460,2,"101",15
1461,2,"101",15
1462,2,"101",15
1463,2,"101",15
1464,2,"101",15
1465,2,"101",15
1466,2,"101",15
1467,2,"101",15
1468,2,"101",15
1469,2,"101",15
1470,2,"101",15
1471,2,"101",15
1472,2,"101",15
1473,2,"101",15
1474,2,"101",15
1475,2,"101",15
1476,2,"101",15
1477,2,"101",15
1478,2,"101",15
1479,2,"101",15
1480,2,"101",15
1481,2,"101",15
1482,2,"101",15
1483,2,"101",15
1484,2,"101",15
1485,2,"101",15
1486,2,"101",15
1487,2,"101",15
1488,2,"101",15
1489,2,"101",15
1490,2,"101",15
1491,2,"101",15
1492,2,"101",15
1493,2,"101",15
1494,2,"101",15
1495,2,"101",15
